L/R,p_x,p_y,p_z,v_x,v_y,v_z,a_x,a_y,a_z,t
L,-0.355538,1.321824,-0.05253608,0.5324301,-0.1493591,0.4631245,-41.26368,-18.6967,12.70677,3.084564
L,-0.3461286,1.321661,-0.04640147,0.7425073,-0.0129252,0.484091,16.57751,10.7662,1.654503,3.097237
L,-0.3357128,1.322821,-0.04086682,0.6853547,0.07638366,0.3641754,-3.760597,5.876451,-7.890348,3.112434
L,-0.3289132,1.31474,-0.03972425,0.5068173,-0.6023955,0.08516335,-13.30751,-50.59366,-20.79651,3.125851
L,-0.3206477,1.30997,-0.03775529,0.6242437,-0.3602168,0.1487036,8.868518,18.29032,4.798821,3.139091
L,-0.326273,1.305088,-0.03355597,-0.3960914,-0.3437416,0.2956828,-71.84388,1.160052,10.3491,3.153294
L,-0.32727,1.302216,-0.02963295,-0.07349814,-0.2117548,0.2891998,23.78119,9.729907,-0.4779202,3.166859
L,-0.3256141,1.300464,-0.02589658,0.1162253,-0.1229167,0.2622405,13.3159,6.235175,-1.89216,3.181107
L,-0.3328007,1.298021,-0.02548316,-0.5207081,-0.1770574,0.02995399,-46.14933,-3.922795,-16.83043,3.194908
L,-0.336356,1.296285,-0.0242849,-0.2422058,-0.1182595,0.08163179,18.9729,4.005594,3.520537,3.209587
L,-0.3491331,1.29317,-0.02719223,-0.9387437,-0.2288134,-0.2136046,-51.17524,-8.122491,-21.69127,3.223198
L,-0.3567652,1.290912,-0.02842976,-0.5329565,-0.1577068,-0.08641706,28.33635,4.965417,8.881577,3.237518
L,-0.3650084,1.284868,-0.03306756,-0.6636642,-0.4866017,-0.3733945,-10.52341,-26.47967,-23.10485,3.249939
L,-0.3703418,1.280332,-0.03584873,-0.3879392,-0.3299199,-0.2022937,20.0554,11.39656,12.44535,3.263687
L,-0.3739026,1.276724,-0.03747778,-0.2487219,-0.2520317,-0.1137876,9.724217,5.440425,6.182077,3.278004
L,-0.3930196,1.272709,-0.04354284,-1.270963,-0.2669604,-0.403226,-67.96204,-0.9925125,-19.24284,3.293045
L,-0.4063352,1.269324,-0.04772472,-0.9908015,-0.2518273,-0.3111711,20.84661,1.126049,6.849738,3.306484
L,-0.4159002,1.263331,-0.05976766,-0.6824753,-0.4276504,-0.8592767,21.99942,-12.54518,-39.10794,3.320499
L,-0.4236988,1.258407,-0.06850025,-0.5675623,-0.3583252,-0.6355351,8.363062,5.0453,16.28332,3.33424
L,-0.4303866,1.254136,-0.07532049,-0.5346643,-0.3414818,-0.545253,2.630075,1.346573,7.217716,3.346748
L,-0.4476231,1.251999,-0.07884777,-1.14565,-0.1419878,-0.2344458,-40.61013,13.25967,20.65828,3.361794
L,-0.4609004,1.249637,-0.08221673,-0.9509691,-0.1692196,-0.241299,13.94386,-1.950449,-0.4908523,3.375755
L,-0.4772432,1.244938,-0.08389515,-1.102182,-0.3169298,-0.1131948,-10.19795,-9.961757,8.639501,3.390583
L,-0.4906624,1.240754,-0.08593807,-1.057654,-0.3297598,-0.161016,3.509499,-1.011218,-3.769099,3.403271
L,-0.5033453,1.234087,-0.08397601,-0.9339141,-0.4908708,0.1444786,9.111714,-11.86356,22.49538,3.416851
L,-0.5147129,1.228397,-0.08326118,-0.7464852,-0.3737005,0.04694105,12.30796,7.694258,-6.405029,3.432079
L,-0.5253169,1.22329,-0.08335733,-0.7992426,-0.3849015,-0.007247565,-3.976432,-0.8442419,-4.084307,3.445347
L,-0.5355027,1.221088,-0.07887516,-0.7828029,-0.1692044,0.3444663,1.263431,16.57687,27.03011,3.458359
L,-0.5453713,1.218412,-0.0760387,-0.6664091,-0.1807461,0.1915411,7.85985,-0.7793864,-10.32675,3.473167
L,-0.5522645,1.211328,-0.07301017,-0.5439541,-0.5589818,0.2389856,9.663103,-29.84715,3.743917,3.48584
L,-0.5598472,1.205189,-0.07098673,-0.5255817,-0.4255189,0.1402521,1.273458,9.250792,-6.84357,3.500267
L,-0.5678035,1.199633,-0.06960169,-0.5297697,-0.3699597,0.09222203,-0.2788529,3.699394,-3.198071,3.515285
L,-0.5706,1.189652,-0.06739962,-0.2257709,-0.8057727,0.1777825,24.5431,-35.18502,6.907657,3.527672
L,-0.5750704,1.181268,-0.06576717,-0.2934902,-0.5504164,0.1071719,-4.44583,16.76437,-4.635646,3.542904
L,-0.5734738,1.176345,-0.06516691,0.1137665,-0.3507917,0.04277073,29.01872,14.22409,-4.588852,3.556938
L,-0.5744131,1.171297,-0.06461864,-0.06721779,-0.3612988,0.03923739,-12.95221,-0.7519473,-0.2528646,3.570911
L,-0.5743029,1.164281,-0.0653936,0.008532802,-0.5434674,-0.06003262,5.868074,-14.11182,-7.690023,3.58382
L,-0.5758952,1.157761,-0.06584461,-0.1133332,-0.4640833,-0.03210168,-8.674028,5.650304,1.988034,3.59787
L,-0.5785569,1.151551,-0.06608561,-0.2037821,-0.4753943,-0.01845087,-6.924836,-0.8659782,1.045116,3.610931
L,-0.5857821,1.145655,-0.06475344,-0.4973862,-0.4058971,0.0917066,-20.21181,4.784208,7.583278,3.625458
L,-0.5923173,1.139839,-0.06372506,-0.4806879,-0.4278199,0.07564085,1.228215,-1.612492,-1.181689,3.639053
L,-0.5941906,1.13499,-0.06191918,-0.137514,-0.3559402,0.1325683,25.1921,5.276623,4.178993,3.652676
L,-0.5969722,1.129917,-0.0604933,-0.1848813,-0.3372053,0.09477336,-3.14834,1.245248,-2.512098,3.667721
L,-0.6003165,1.124709,-0.05931336,-0.259073,-0.4034334,0.09140498,-5.747315,-5.130414,-0.2609338,3.68063
L,-0.599404,1.115387,-0.06312986,0.06106794,-0.6238592,-0.2554181,21.42533,-14.75192,-23.21103,3.695572
L,-0.5999609,1.107199,-0.06570897,-0.03947657,-0.5804067,-0.1828285,-7.127404,3.080263,5.145738,3.709679
L,-0.6031869,1.097319,-0.06450874,-0.2323913,-0.7117855,0.08646188,-13.89707,-9.464186,19.39897,3.72356
L,-0.6065291,1.088518,-0.06362247,-0.2479877,-0.6530127,0.06576,-1.157235,4.360866,-1.536052,3.737038
L,-0.6099378,1.080346,-0.06295041,-0.2345965,-0.5623934,0.0462525,0.9216124,6.236627,-1.34255,3.751568
L,-0.6211001,1.07386,-0.05950382,-0.9442159,-0.5486548,0.2915463,-60.02661,1.162144,20.74937,3.76339
L,-0.6300374,1.067239,-0.05691767,-0.5791988,-0.4290868,0.1676003,23.65563,7.748831,-8.032556,3.77882
L,-0.6306863,1.057177,-0.05793999,-0.04973958,-0.7712902,-0.07836057,40.58321,-26.22999,-18.85298,3.791866
L,-0.6324775,1.048028,-0.05850337,-0.1246764,-0.6368328,-0.03921601,-5.216206,9.359317,2.724777,3.806232
L,-0.6312227,1.045361,-0.0563655,0.08813974,-0.1873158,0.150169,14.94868,31.57508,13.30282,3.820469
L,-0.6313722,1.041648,-0.05477069,-0.0111913,-0.27786,0.1193458,-7.433353,-6.775803,-2.306626,3.833832
L,-0.6323696,1.037134,-0.0534181,-0.07649758,-0.3461911,0.1037373,-5.008675,-5.240661,-1.197094,3.84687
L,-0.6266615,1.030175,-0.04841216,0.372878,-0.4546162,0.3270066,29.35487,-7.082731,14.58477,3.862179
L,-0.6232373,1.023427,-0.04451509,0.2645566,-0.5213675,0.3010886,-8.368936,-5.157222,-2.002427,3.875122
L,-0.6113515,1.018791,-0.04090201,0.7681906,-0.2996179,0.2335176,32.55045,14.33194,-4.367193,3.890594
L,-0.6028767,1.01368,-0.03786564,0.6625736,-0.3995396,0.2373889,-8.257339,-7.812074,0.3026616,3.903385
L,-0.5967867,1.008266,-0.03519982,0.4377485,-0.3891726,0.1916178,-16.16029,0.7451715,-3.289995,3.917297
L,-0.5893086,1.004763,-0.03544417,0.5767413,-0.2701898,-0.01884573,10.71966,9.176416,-16.23176,3.930264
L,-0.5834716,1.000556,-0.03510454,0.4181812,-0.3014143,0.02433266,-11.35982,-2.23704,3.093456,3.944221
L,-0.5729432,1.003039,-0.03569286,0.7340301,0.1731466,-0.04101744,22.02071,33.08598,-4.556153,3.958565
L,-0.5645385,1.003339,-0.03568729,0.6109956,0.02182994,0.0004051407,-8.94419,-11.00021,3.011282,3.972321
L,-0.5651966,1.000186,-0.02871441,-0.0485276,-0.2325598,0.5141772,-48.63292,-18.75858,37.88531,3.985882
L,-0.5648057,0.9966857,-0.02312526,0.02693003,-0.2411219,0.3850617,5.198624,-0.5898827,-8.895364,4.000397
L,-0.5636445,0.9929573,-0.01848288,0.07256407,-0.2329894,0.2901006,2.851654,0.5081943,-5.934081,4.016399
L,-0.5591075,0.9884378,-0.01820464,0.3871511,-0.3856659,0.02374379,26.84476,-13.02839,-22.72912,4.028118
L,-0.5549204,0.9839151,-0.01733625,0.2892292,-0.3124094,0.05998513,-6.764065,5.060275,2.503412,4.042595
L,-0.5537559,0.9811832,-0.01128029,0.08782095,-0.2060243,0.4567126,-15.18929,8.023076,29.91937,4.055855
L,-0.5521202,0.97805,-0.006185429,0.1208219,-0.231434,0.3763276,2.437587,-1.876866,-5.937572,4.069393
L,-0.5501639,0.9746814,-0.001775999,0.1410849,-0.2429333,0.3179933,1.461303,-0.8292878,-4.206873,4.08326
L,-0.5506281,0.9734462,-0.0009804207,-0.03190958,-0.08489283,0.05468173,-11.89027,10.86244,-18.09794,4.097809
L,-0.5505196,0.9718528,0.0001122429,0.007992451,-0.1173323,0.08045933,2.938224,-2.388714,1.898159,4.111389
L,-0.5436624,0.9720948,-0.004789304,0.4413401,0.01557129,-0.3154704,27.89086,8.553864,-25.4826,4.126926
L,-0.5365345,0.9714165,-0.008690405,0.5911154,-0.05624703,-0.3235211,12.42097,-5.955945,-0.6676512,4.138985
L,-0.530657,0.9701012,-0.01100077,0.4128525,-0.0923893,-0.1622855,-12.52158,-2.538713,11.32555,4.153221
L,-0.5415671,0.9693701,-0.002324793,-0.7744466,-0.0519014,0.6158561,-84.27927,2.873994,55.23561,4.167309
L,-0.5505159,0.967986,0.005949886,-0.6326524,-0.09785008,0.5849938,10.02441,-3.248428,-2.181862,4.181454
L,-0.5601144,0.9685276,0.01224775,-0.6983547,0.03940293,0.4582149,-4.780309,9.986137,-9.224075,4.195198
L,-0.5667,0.9682934,0.01738864,-0.4422107,-0.01572506,0.3451976,17.19944,-3.701709,-7.588829,4.210091
L,-0.567028,0.9797801,0.01548204,-0.02741849,0.9601951,-0.159376,34.67324,81.57896,-42.17824,4.222054
L,-0.5674341,0.9878548,0.01480577,-0.02633023,0.5235554,-0.04384833,0.07056141,-28.31128,7.490698,4.237476
L,-0.5678896,0.9935896,0.01494842,-0.03456042,0.4351257,0.01082317,-0.6244557,-6.709495,4.148135,4.250656
L,-0.5648865,1.009643,0.007741911,0.2299211,1.229072,-0.5517358,20.24891,60.78515,-43.06993,4.263718
L,-0.5628406,1.021838,0.003074608,0.1179521,0.7030528,-0.2690797,-6.455249,-30.32612,16.29571,4.281063
L,-0.5542307,1.045951,-0.007386966,0.563835,1.579074,-0.6850959,29.19948,57.36787,-27.2436,4.296333
L,-0.5301589,1.075433,-0.03324708,2.358096,2.888161,-2.533286,175.7679,128.2397,-181.0508,4.306541
L,-0.5116327,1.098868,-0.05176814,1.244626,1.574409,-1.244281,-74.80511,-88.26043,86.59785,4.321426
L,-0.4878108,1.130091,-0.07903069,1.637761,2.146571,-1.874302,27.02802,39.33617,-43.31395,4.335972
L,-0.4741969,1.150303,-0.08898663,0.9785569,1.452804,-0.7156267,-47.38314,-49.86754,83.28481,4.349884
L,-0.4613707,1.154997,-0.08947352,0.8869218,0.3245598,-0.03366835,-6.33648,-78.01698,47.15676,4.364346
L,-0.4726937,1.167411,-0.06999744,-0.6394368,0.7010852,1.099857,-86.19685,21.26322,64.0127,4.382053
L,-0.4787995,1.179769,-0.05723955,-0.3482563,0.7048588,0.7276776,16.60818,0.2152381,-21.22817,4.399586
L,-0.4816523,1.191952,-0.0492497,-0.2570874,1.097843,0.7200038,8.21567,35.41369,-0.6915177,4.410683
L,-0.5015848,1.205565,-0.02614709,-1.306948,0.8925948,1.51481,-68.83811,-13.45787,52.11446,4.425934
L,-0.5019876,1.220482,-0.01337509,-0.02603653,0.9643341,0.8256726,82.80724,4.637743,-44.55072,4.441402
L,-0.5020297,1.234663,-0.004175648,-0.003281157,1.105722,0.7173051,1.774296,11.02439,-8.449704,4.454227
L,-0.5015405,1.248308,0.002967733,0.03347282,0.9337069,0.4888005,2.514966,-11.77049,-15.63589,4.468842
L,-0.5007188,1.261699,0.008870536,0.06081045,0.9910361,0.4368674,2.023263,4.242942,-3.843578,4.482353
L,-0.484049,1.279062,0.004562193,1.159742,1.207977,-0.2997362,76.45387,15.0928,-51.24634,4.496727
L,-0.449941,1.289309,-0.00935765,2.400963,0.721301,-0.9798613,87.37348,-34.25862,-47.87613,4.510933
L,-0.4233344,1.300111,-0.01857042,1.953716,0.7932073,-0.6764908,-32.84124,5.280055,22.2764,4.524551
L,-0.4022677,1.311421,-0.02508042,1.41894,0.7618111,-0.4384782,-36.01958,-2.114678,16.03124,4.539398
L,-0.3846327,1.323058,-0.02988708,1.229496,0.8112783,-0.3351163,-13.20787,3.448812,7.206306,4.553741
L,-0.3668013,1.327786,-0.03508709,1.326447,0.3517221,-0.3868198,7.211966,-34.18555,-3.846129,4.567184
L,-0.3411159,1.321639,-0.03849887,1.805649,-0.4320863,-0.2398434,33.68732,-55.10075,10.33225,4.581409
L,-0.363826,1.300795,-0.03525483,-1.574952,-1.445544,0.2249747,-234.4456,-70.28355,32.23526,4.595829
L,-0.3776018,1.288466,-0.03319145,-1.001449,-0.8963186,0.1500012,41.69173,39.92683,-5.450318,4.609585
L,-0.3388619,1.315515,-0.03164045,2.808466,1.960938,0.1124405,276.202,207.1384,-2.722982,4.623379
L,-0.3083239,1.336799,-0.03065373,2.078772,1.448869,0.06716777,-49.6715,-34.85738,-3.081792,4.638069
L,-0.2863219,1.344357,-0.02454187,1.582797,0.5437277,0.4396781,-35.67974,-65.11452,26.79784,4.65197
L,-0.2678989,1.351445,-0.02005249,1.23327,0.4744637,0.3005269,-23.39795,-4.636653,-9.31503,4.666908
L,-0.2515803,1.358512,-0.01665102,1.124852,0.4871319,0.234466,-7.473327,0.8732251,-4.55363,4.681416
L,-0.237533,1.357982,-0.01677816,1.212914,-0.04576334,-0.01097764,7.603703,-46.01294,-21.19288,4.692997
L,-0.2212738,1.347614,-0.02419373,1.17612,-0.7499569,-0.5364091,-2.661519,-50.93822,-38.00737,4.706821
L,-0.2059382,1.34181,-0.02933016,1.050191,-0.3975069,-0.3517464,-8.623653,24.13601,12.64583,4.721424
L,-0.191314,1.338677,-0.03309971,1.085097,-0.23246,-0.2796953,2.589964,12.24626,5.346098,4.734901
L,-0.1786781,1.334025,-0.03814933,0.9137737,-0.336431,-0.3651668,-12.38936,-7.518724,-6.180916,4.74873
L,-0.1659241,1.331299,-0.04207932,0.8300325,-0.1773833,-0.2557651,-5.449913,10.35089,7.119911,4.764095
L,-0.1583061,1.326426,-0.046683,0.522782,-0.3343914,-0.3159233,-21.08478,-10.77453,-4.128307,4.778667
L,-0.1493705,1.32318,-0.05049697,0.7527,-0.2734475,-0.3212759,19.36748,5.133694,-0.4508807,4.790539
L,-0.1395182,1.320938,-0.05382533,0.7025937,-0.159914,-0.2373525,-3.573194,8.096339,5.984769,4.804562
L,-0.1290555,1.319323,-0.05684577,0.7009308,-0.1081651,-0.2023486,-0.1114035,3.466818,2.345021,4.819489
L,-0.1229891,1.313025,-0.06066589,0.4454531,-0.4624387,-0.2805109,-18.75965,-26.0142,-5.739432,4.833107
L,-0.1287239,1.318051,-0.05245899,-0.4316238,0.3782838,0.6176829,-66.01219,63.27602,67.60153,4.846394
L,-0.1326553,1.323923,-0.04318388,-0.2550372,0.3809005,0.6016867,11.45536,0.1697464,-1.037692,4.861809
L,-0.1330256,1.328219,-0.03668959,-0.02740772,0.3179701,0.480643,16.8469,-4.65749,-8.958465,4.87532
L,-0.1311831,1.331493,-0.03201542,0.1435007,0.2549391,0.3640243,13.31035,-4.90885,-9.082266,4.888161
L,-0.1227945,1.331236,-0.02982487,0.6086387,-0.01866524,0.1589374,33.74844,-19.85157,-14.88024,4.901943
L,-0.1202947,1.331171,-0.03430394,0.1691952,-0.004389362,-0.3031659,-29.74373,0.9662626,-31.27746,4.916718
L,-0.1163863,1.331384,-0.03857886,0.2724963,0.01487699,-0.2980435,7.202062,1.343234,0.357131,4.931061
L,-0.1170006,1.330567,-0.04037645,-0.04970522,-0.06607832,-0.1454406,-26.06889,-6.549984,12.34689,4.94342
L,-0.1167094,1.330046,-0.04178417,0.020444,-0.03657271,-0.09882896,4.924798,2.07143,3.272351,4.957664
L,-0.1157233,1.329691,-0.04304738,0.07275872,-0.02621024,-0.09320029,3.859834,0.7645533,0.4152895,4.971218
L,-0.1191462,1.33261,-0.04197628,-0.2444274,0.2084326,0.07648604,-22.65008,16.75571,12.1172,4.985222
L,-0.1229197,1.336738,-0.04054739,-0.2220477,0.2429012,0.08407995,1.316879,2.028223,0.4468456,5.002216
L,-0.1251466,1.340207,-0.03943324,-0.2165303,0.3372821,0.1083336,0.5364863,9.177068,2.35829,5.012501
L,-0.1361254,1.332713,-0.04913631,-0.7157501,-0.4885134,-0.6325796,-32.54601,-53.83669,-48.30289,5.02784
L,-0.1545808,1.326867,-0.05970856,-1.436026,-0.4549013,-0.8226329,-56.04515,2.615381,-14.78817,5.040691
L,-0.1676215,1.322732,-0.06761926,-0.9140437,-0.2898312,-0.554477,36.5868,11.57009,18.79558,5.054958
L,-0.1775348,1.319679,-0.07387827,-0.6097389,-0.187764,-0.3849746,18.71696,6.277879,10.42563,5.071217
L,-0.1987154,1.320956,-0.07672463,-1.969627,0.1186702,-0.2646876,-126.4585,28.49588,11.18571,5.08197
L,-0.21481,1.321687,-0.07959366,-1.116458,0.05070786,-0.1990208,59.18318,-4.714453,4.555215,5.096386
L,-0.2224324,1.320945,-0.06808811,-0.52918,-0.05150953,0.7987583,40.77101,-7.096313,69.26955,5.11079
L,-0.2299662,1.320264,-0.06012089,-0.582747,-0.0526243,0.6162758,-4.143488,-0.08622883,-14.11528,5.123718
L,-0.2372605,1.31963,-0.054604,-0.5119582,-0.04451138,0.3872074,4.968369,0.5694121,-16.07735,5.137966
L,-0.2576466,1.323906,-0.04482172,-1.304072,0.2735404,0.62576,-50.67052,20.34538,15.25991,5.153599
L,-0.2738115,1.326936,-0.03741112,-1.178727,0.2209405,0.5403743,9.14003,-3.835534,-6.226243,5.167313
L,-0.2891743,1.32434,-0.03224383,-1.197168,-0.2023447,0.402668,-1.437054,-32.98504,-10.73094,5.180145
L,-0.3028165,1.322472,-0.02790987,-1.024702,-0.1402668,0.3255363,12.95441,4.662847,-5.793587,5.193459
L,-0.3153624,1.32109,-0.02407687,-0.8524717,-0.0939282,0.2604448,11.70275,3.148625,-4.422849,5.208176
L,-0.328229,1.314304,-0.01561869,-0.8906559,-0.469699,0.5854928,-2.643191,-26.01163,22.5005,5.222622
L,-0.3404332,1.309283,-0.008610498,-0.9932499,-0.4086949,0.5703682,-8.349702,4.964871,-1.230931,5.234909
L,-0.3540723,1.297534,-0.002538447,-0.958297,-0.8254573,0.4266287,2.455826,-29.28217,-10.09929,5.249142
L,-0.3668546,1.288722,0.002912085,-0.937288,-0.646215,0.3996711,1.540524,13.1433,-1.97672,5.262779
L,-0.3765171,1.270628,0.006896028,-0.6406092,-1.199561,0.2641292,19.66934,-36.68594,-8.986217,5.277863
L,-0.3866659,1.25687,0.01090347,-0.75452,-1.022875,0.297937,-8.468812,13.13588,2.513474,5.291313
L,-0.3970963,1.245379,0.0149392,-0.732458,-0.8069331,0.2834032,1.549269,15.16416,-1.020608,5.305553
L,-0.4064912,1.231085,0.01992123,-0.6470889,-0.9844981,0.3431448,5.879926,-12.23006,4.114788,5.320072
L,-0.4163343,1.218978,0.02467728,-0.6973817,-0.8578209,0.3369647,-3.563235,8.975046,-0.4378547,5.334187
L,-0.4108481,1.203148,0.01783695,0.4072987,-1.175198,-0.5078309,82.01228,-23.56232,-62.71824,5.347656
L,-0.4095919,1.189592,0.01392763,0.08902744,-0.9606819,-0.2770494,-22.55553,15.20253,16.35523,5.361767
L,-0.4110695,1.177299,0.01185272,-0.1069124,-0.8894994,-0.150131,-14.17733,5.150449,9.183241,5.375587
L,-0.4167407,1.166772,0.01269405,-0.3993188,-0.741195,0.05923994,-20.58893,10.44241,14.74224,5.38979
L,-0.4227652,1.156443,0.01377655,-0.46165,-0.7915266,0.08294915,-4.776306,-3.856808,1.816787,5.40284
L,-0.4291189,1.146298,0.01507588,-0.4731756,-0.7555309,0.09676527,-0.8583429,2.6807,1.028925,5.416267
L,-0.4355763,1.136233,0.01644192,-0.4655614,-0.7256257,0.09848711,0.5489613,2.15607,0.1241389,5.430138
L,-0.4420996,1.126232,0.01785228,-0.4572297,-0.7009943,0.09885437,0.5839844,1.726462,0.02574208,5.444405
L,-0.4486637,1.116257,0.01928695,-0.4552166,-0.6917907,0.0994948,0.1396102,0.638273,0.04441396,5.458824
L,-0.4552557,1.106293,0.02074051,-0.5234967,-0.7912754,0.1154324,-5.422362,-7.900428,1.265664,5.471416
L,-0.4734628,1.088025,0.0692797,-1.23044,-1.234572,3.280293,-47.77541,-29.95815,213.8822,5.486214
L,-0.4880481,1.072447,0.1074162,-1.102495,-1.177489,2.882713,9.671235,4.314915,-30.05282,5.499443
L,-0.4854997,1.039498,0.09355023,0.1790989,-2.315684,-0.9744979,90.0703,-79.99221,-271.0844,5.513672
L,-0.4859622,1.014428,0.08529381,-0.03152423,-1.70874,-0.5627585,-14.35611,41.3694,28.06422,5.528343
L,-0.4882597,0.9920416,0.08099773,-0.1781897,-1.736247,-0.3331933,-11.37499,-2.133414,17.80448,5.541237
L,-0.4693625,0.997613,0.07517598,1.262114,0.3720979,-0.3888246,96.1954,140.8127,-3.715522,5.55621
L,-0.4566585,0.9970555,0.07206274,1.032645,-0.04531492,-0.2530596,-18.65234,-33.92939,11.03566,5.568512
L,-0.4606037,0.9950532,0.07136349,-0.2722324,-0.1381655,-0.04825026,-90.04103,-6.407006,14.13255,5.583004
L,-0.4636666,0.9909934,0.07145704,-0.2016418,-0.2672613,0.006158082,4.647141,-8.498666,3.581823,5.598194
L,-0.4681125,0.9819738,0.07290585,-0.3286692,-0.6667901,0.1071057,-9.390716,-29.53584,7.462723,5.611721
L,-0.4719466,0.9725656,0.07446901,-0.3168594,-0.777526,0.1291846,0.975996,-9.151566,1.824665,5.623821
L,-0.4754061,0.9628906,0.07609922,-0.2260406,-0.6321621,0.1065183,5.934098,9.498076,-1.481011,5.639126
L,-0.4764029,0.9604081,0.07045444,-0.07183291,-0.1788843,-0.4067471,11.11177,32.66191,-36.98446,5.653004
L,-0.4778525,0.9557842,0.06680766,-0.1137384,-0.362803,-0.2861366,-3.28802,-14.43076,9.46343,5.665749
L,-0.4794585,0.9562302,0.06841994,-0.1054345,0.0292778,0.1058478,0.5451581,25.74046,25.73413,5.680981
L,-0.481349,0.9551276,0.07002161,-0.1337253,-0.07799008,0.1132939,-2.00115,-7.587596,0.5266982,5.695118
L,-0.4838353,0.9522849,0.07184522,-0.202163,-0.2311424,0.1482782,-5.56468,-12.45284,2.844578,5.707417
L,-0.488275,0.9581251,0.07346815,-0.286377,0.3767148,0.1046854,-5.432133,39.20918,-2.811907,5.722919
L,-0.4927177,0.96166,0.07509363,-0.3555045,0.2828669,0.1300706,-5.531555,-7.509665,2.031314,5.735416
L,-0.492333,0.967961,0.07236873,0.02758949,0.4517958,-0.195382,27.46876,12.11261,-23.33573,5.749363
L,-0.4926374,0.9715263,0.0706171,-0.02032006,0.2379958,-0.1169289,-3.198167,-14.27207,5.237078,5.764343
L,-0.4920829,0.983909,0.06856457,0.03966149,0.8856924,-0.14681,4.29026,46.32736,-2.137286,5.778324
L,-0.4922108,0.9925514,0.06714372,-0.009174077,0.619853,-0.1019061,-3.502586,-19.06654,3.220597,5.792267
L,-0.4927732,0.9986472,0.06611866,-0.0452957,0.4909274,-0.08255448,-2.909083,-10.38312,1.558498,5.804684
L,-0.4895371,1.019773,0.05958311,0.229026,1.495157,-0.4625416,19.41463,71.07257,-26.89291,5.818813
L,-0.4875256,1.035998,0.05478609,0.1425596,1.149796,-0.3399599,-6.127778,-24.4754,8.687223,5.832924
L,-0.4819706,1.06112,0.05221896,0.3884223,1.756643,-0.1795033,17.19163,42.43306,11.21972,5.847225
L,-0.478005,1.08121,0.04999717,0.2739316,1.387764,-0.1534724,-7.908582,-25.4808,1.798117,5.861702
L,-0.475094,1.097678,0.04799042,0.2192146,1.240179,-0.1511223,-4.120577,-11.11417,0.1769808,5.874981
L,-0.466925,1.122553,0.04619226,0.5654748,1.721861,-0.1244726,23.96885,33.34304,1.844742,5.889427
L,-0.4606613,1.143587,0.04445737,0.4517194,1.516902,-0.1251144,-8.203658,-14.78098,-0.04628396,5.903294
L,-0.442093,1.164061,0.03307221,1.313073,1.447877,-0.8051124,60.91145,-4.88112,-48.0867,5.917435
L,-0.4275729,1.182277,0.02442599,1.052933,1.32092,-0.6269862,-18.86426,-9.206406,12.91693,5.931225
L,-0.4159404,1.199032,0.01737915,0.9520445,1.371312,-0.5767361,-8.257015,4.124268,4.112634,5.943443
L,-0.4038985,1.219654,0.01677287,0.83093,1.42299,-0.04183525,-8.357314,3.56593,36.90999,5.957935
L,-0.3934972,1.238622,0.01528644,0.6676416,1.21748,-0.09541146,-10.48116,-13.19127,-3.438952,5.973515
L,-0.3905787,1.269335,0.01945224,0.2482357,2.612336,0.3543283,-35.67318,118.6415,38.25327,5.985271
L,-0.3867287,1.296213,0.02166314,0.2688487,1.876923,0.1543886,1.439414,-51.3543,-13.96191,5.999592
L,-0.3624986,1.301126,0.002405009,1.750282,0.3549273,-1.391128,107.0126,-109.9427,-111.6417,6.013435
L,-0.3424286,1.308785,-0.01181479,1.47332,0.5622112,-1.043863,-20.33152,15.21653,25.49242,6.027058
L,-0.3255367,1.318694,-0.02334665,1.202637,0.7054844,-0.8210235,-19.27159,10.20049,15.86529,6.041103
L,-0.3119408,1.324818,-0.03609489,0.9591189,0.4320169,-0.89932,-17.1789,-19.29168,-5.5234,6.055279
L,-0.2992547,1.333129,-0.04690158,0.9044334,0.5925092,-0.7704403,-3.89869,11.44196,9.188206,6.069305
L,-0.2784252,1.332759,-0.07068899,1.549909,-0.02756883,-1.770005,48.02937,-46.13957,-74.37693,6.082745
L,-0.2599459,1.335887,-0.08925811,1.288699,0.2182013,-1.294968,-18.21617,17.13944,33.12803,6.097084
L,-0.2431922,1.341301,-0.1052618,1.239948,0.4006829,-1.184438,-3.608078,13.50549,8.180283,6.110596
L,-0.2231155,1.340294,-0.1126106,1.3695,-0.0686882,-0.5012828,8.837196,-32.01739,46.60036,6.125256
L,-0.2047445,1.342259,-0.1210402,1.352385,0.1446223,-0.6205502,-1.259908,15.70291,-8.779907,6.13884
L,-0.1951709,1.342718,-0.1273433,0.682716,0.03276319,-0.4494844,-47.75565,-7.976929,12.1991,6.152863
L,-0.1845272,1.345266,-0.1347246,0.8059399,0.192934,-0.5589142,9.330563,12.1282,-8.286066,6.166069
L,-0.1801497,1.349404,-0.1323459,0.3044719,0.2877587,0.1654399,-34.87843,6.59531,50.38076,6.180447
L,-0.1734786,1.354301,-0.1331062,0.4692217,0.3444711,-0.053478,11.58791,3.988951,-15.39791,6.194664
L,-0.1652569,1.359667,-0.1358709,0.6258031,0.408464,-0.2104339,11.91837,4.870892,-11.94688,6.207802
L,-0.1572681,1.354376,-0.1418077,0.5625052,-0.372591,-0.4180212,-4.456927,-54.99567,-14.61664,6.222004
L,-0.1483746,1.352211,-0.1479731,0.6427865,-0.1564826,-0.4456097,5.802385,15.61938,-1.993982,6.23584
