L/R,p_x,p_y,p_z,v_x,v_y,v_z,a_x,a_y,a_z,t
L,-0.4477616,1.314331,0.03370928,0.3879698,0.2945802,0.1848812,-34.74776,-27.51352,-15.79351,9.400288
L,-0.4205506,1.324311,0.04117227,1.781519,0.6534091,0.4886061,91.23642,23.49271,19.88503,9.415562
L,-0.4050409,1.329616,0.04550942,0.5946733,0.2034107,0.1662946,-45.506,-17.25382,-12.35806,9.441643
L,-0.3806231,1.341648,0.0529664,1.640015,0.8081123,0.5008462,70.21008,40.61463,22.47008,9.456532
L,-0.3639869,1.350241,0.05740056,0.6283974,0.3245812,0.1674913,-38.21173,-18.26438,-12.59178,9.483006
L,-0.3402146,1.369393,0.06452589,1.686088,1.358386,0.5053743,75.0182,73.32404,23.96482,9.497105
L,-0.3258491,1.379801,0.06885217,0.5232475,0.3790946,0.1575806,-42.35537,-35.66977,-12.66806,9.524559
L,-0.3123381,1.382799,0.07517622,0.9500633,0.2108369,0.4446922,30.01266,-11.83148,20.189,9.53878
L,-0.3026671,1.38651,0.07913289,0.3505503,0.1344934,0.1434205,-21.73102,-2.767284,-10.92043,9.566368
L,-0.2859793,1.395775,0.08889436,1.183606,0.6571801,0.6923458,59.08567,37.07229,38.9333,9.580467
L,-0.2716025,1.396107,0.09056333,0.5196928,0.01199238,0.0603298,-23.99903,-23.32213,-22.846,9.608131
L,-0.244642,1.396658,0.0927849,1.691196,0.03457017,0.1393566,73.48708,1.41628,4.957261,9.624073
L,-0.2244964,1.39686,0.09379243,0.7931905,0.007955655,0.03966915,-35.35698,-1.047888,-3.924971,9.649471
L,-0.196409,1.398025,0.09478831,1.960839,0.0813249,0.06952397,81.51583,5.122052,2.084224,9.663795
L,-0.1792054,1.399565,0.09611037,0.6281967,0.05621866,0.04827584,-48.66195,-0.9167642,-0.7758836,9.691181
L,-0.1525197,1.397508,0.09530467,1.748432,-0.1347241,-0.05278954,73.39739,-12.5105,-6.621766,9.706444
L,-0.1358563,1.397575,0.09573114,0.634177,0.002531577,0.01623067,-42.4064,5.223687,2.626776,9.732719
L,-0.1130446,1.392255,0.08909258,1.47982,-0.3450956,-0.4306503,54.85778,-22.55095,-28.98965,9.748135
L,-0.09910402,1.389076,0.08623256,0.5215421,-0.1189302,-0.1069985,-35.85084,8.461239,12.10837,9.774864
L,-0.08381465,1.389109,0.08466665,1.009067,0.002132112,-0.103347,32.17569,7.989867,0.2409921,9.790016
L,-0.07748229,1.390965,0.08483876,0.2397098,0.07029332,0.0065154,-29.12383,2.580224,4.15881,9.816433
L,-0.06710769,1.389154,0.07937013,0.7071344,-0.1234968,-0.3727427,31.85974,-13.20877,-25.85029,9.831104
L,-0.05884816,1.38854,0.07725935,0.306814,-0.02278766,-0.07840841,-14.87057,3.741009,10.93354,9.858025
L,-0.0580181,1.390835,0.07621535,0.03036078,0.08394377,-0.03818609,-10.1117,3.903866,1.471193,9.885365
R,0.05472712,1.324878,0.1329769,-0.00429376,0.01264313,0.008430705,0.1033124,-0.1998018,-0.106224,-0.02777481
R,0.05465044,1.32491,0.1329008,-0.00276069,0.001150254,-0.002742047,0.0551964,-0.4137877,-0.4022621,0
R,0.05439315,1.324935,0.1326102,-0.01699401,0.001598325,-0.01919367,-0.9400804,0.0295941,-1.086595,0.01514053
R,0.05423415,1.324945,0.1324335,-0.005995212,0.0003775892,-0.006661752,0.4147394,-0.04603113,0.4725501,0.04166031
R,0.0536447,1.324739,0.1319694,-0.03924878,-0.01371603,-0.03090075,-2.21418,-0.9384193,-1.613947,0.05667877
R,0.05355132,1.324639,0.1317378,-0.00630377,-0.006695854,-0.01563908,2.224141,0.4739367,1.030326,0.07149124
R,0.05346702,1.324542,0.1315129,-0.00330783,-0.003821471,-0.008823412,0.1175524,0.1127828,0.2674281,0.09697723
R,0.05372155,1.324575,0.1312134,0.008978961,0.001152268,-0.01056491,0.4334421,0.175459,-0.0614348,0.1253242
R,0.05460322,1.32493,0.1305639,0.03156139,0.01271251,-0.02325187,0.808391,0.4138262,-0.4541597,0.1532593
R,0.05555936,1.325544,0.1285517,0.03470116,0.02228125,-0.07302735,0.1139517,0.3472778,-1.806499,0.1808128
R,0.05657072,1.326435,0.1267618,0.07105925,0.06259213,-0.1257632,2.554558,2.832285,-3.705279,0.1950455
R,0.05711873,1.327045,0.1260122,0.03932582,0.04379962,-0.05378927,-2.277232,-1.348575,5.164945,0.2089806
R,0.05709444,1.327025,0.1260444,-0.001693851,-0.001413275,0.002247731,-2.860618,-3.153043,3.907891,0.22332
R,0.05775054,1.327176,0.1245828,0.04716044,0.01084796,-0.1050601,3.511615,0.8813294,-7.71322,0.2372322
R,0.058592,1.327377,0.1227214,0.05910558,0.01415126,-0.1307505,0.8390532,0.2320313,-1.80455,0.2514687
R,0.05930668,1.326776,0.1206718,0.02704266,-0.02275639,-0.07755214,-1.213207,-1.396524,2.012938,0.2778969
R,0.06111559,1.3262,0.1173956,0.1172873,-0.0372944,-0.2124254,5.851367,-0.9426299,-8.745046,0.2933197
R,0.06236648,1.326145,0.1158775,0.04771741,-0.002100917,-0.05791277,-2.653859,1.342515,5.894145,0.3195343
R,0.0638699,1.325322,0.1139631,0.1045393,-0.05723641,-0.1331109,3.951068,-3.833803,-5.228844,0.3339157
R,0.06465646,1.32492,0.1129513,0.0556522,-0.0284666,-0.07159402,-3.458966,2.035582,4.352573,0.3480492
R,0.06535599,1.324573,0.1120277,0.04945494,-0.02449939,-0.06529327,-0.4381271,0.280469,0.4454437,0.3621941
R,0.06656945,1.323396,0.1100663,0.08430998,-0.08180659,-0.1362793,2.421691,-3.981642,-4.93203,0.3765869
R,0.06777707,1.322273,0.1081276,0.04678148,-0.04349693,-0.07510252,-1.453801,1.484062,2.3699,0.402401
R,0.06879523,1.318797,0.1018854,0.06930779,-0.2366512,-0.424914,1.533403,-13.14833,-23.81225,0.4170914
R,0.06936677,1.317286,0.09913054,0.04105898,-0.10854,-0.1979095,-2.029393,9.203502,16.30799,0.4310112
R,0.07048097,1.315657,0.09684484,0.07735223,-0.1130744,-0.1586821,2.519613,-0.3147909,2.723315,0.4454155
R,0.07146411,1.314247,0.09477586,0.03681226,-0.05281388,-0.07747024,-1.51797,2.256381,3.04088,0.4721222
R,0.07132348,1.31087,0.08993754,-0.009450201,-0.2268809,-0.3251315,-3.1088,-11.69716,-16.64263,0.4870033
R,0.07143217,1.311021,0.0897254,0.007610093,0.01053352,-0.01485293,1.194512,16.62307,21.7248,0.5012856
R,0.07150283,1.311124,0.08965301,0.002676693,0.003910201,-0.002742164,-0.1868605,-0.2508689,0.4587148,0.5276871
R,0.07261483,1.311494,0.08783852,0.07794222,0.0259609,-0.1271808,5.27551,1.545577,-8.722151,0.541954
R,0.07349608,1.311632,0.08630073,0.06145615,0.009601955,-0.1072421,-1.149701,-1.140835,1.39048,0.5562935
R,0.07370673,1.311291,0.08435064,0.01532631,-0.02480572,-0.1418832,-3.356275,-2.503404,-2.520386,0.5700378
R,0.07395865,1.310888,0.08233579,0.01717084,-0.02745547,-0.1373327,0.1257235,-0.1806078,0.3101599,0.5847092
R,0.07424147,1.310452,0.08034571,0.01988698,-0.03069675,-0.1399376,0.1909925,-0.227919,-0.1831715,0.5989304
R,0.07511369,1.310792,0.07905266,0.03357539,0.01309196,-0.04977429,0.5269213,1.685602,3.470746,0.6249084
R,0.07860157,1.308871,0.07170434,0.2289249,-0.1260641,-0.4823031,12.82166,-9.133431,-28.38879,0.6401443
R,0.08025721,1.307907,0.06826089,0.1149411,-0.06693591,-0.2390571,-7.913183,4.104899,16.88704,0.6545486
R,0.08146422,1.309991,0.06824854,0.04638056,0.08009931,-0.0004746821,-2.634526,5.650015,9.167833,0.6805725
R,0.0833186,1.313993,0.06771738,0.1250296,0.2697643,-0.03581282,5.302825,12.78795,-2.382634,0.6954041
R,0.08415498,1.316367,0.06720054,0.05865488,0.1664911,-0.03624567,-4.654827,-7.242498,-0.03035599,0.7096634
R,0.08491151,1.318159,0.06656357,0.05306939,0.1257359,-0.0446825,-0.3918124,-2.858908,-0.5918288,0.7239189
R,0.08522989,1.319608,0.0667828,0.02309378,0.1051207,0.01590224,-2.174301,-1.495336,4.394557,0.7377052
R,0.08558363,1.320861,0.06681302,0.0137361,0.04865946,0.001173437,-0.3633625,-2.192413,-0.5719253,0.7634583
R,0.08630019,1.323076,0.06729007,0.04828838,0.1492609,0.03214774,2.32845,6.779452,2.087333,0.7782974
R,0.08676422,1.32428,0.06736881,0.03315362,0.08598222,0.005626214,-1.081354,-4.521159,-1.894919,0.7922935
R,0.08700538,1.324696,0.06761303,0.01714227,0.0296231,0.01735887,-1.138091,-4.006021,0.8339606,0.8063622
R,0.08724202,1.325079,0.06776915,0.01635465,0.02644674,0.01079033,-0.05443441,-0.2195263,-0.4539689,0.8208313
R,0.08787882,1.326612,0.06848007,0.04530084,0.1090231,0.05057348,2.059178,5.874325,2.830099,0.8348885
R,0.08861987,1.328322,0.06916849,0.05233291,0.1208075,0.04861661,0.4966097,0.8322259,-0.138196,0.8490486
R,0.08936136,1.329971,0.06973954,0.02839721,0.06313459,0.02186958,-0.9166692,-2.208709,-1.024335,0.8751602
R,0.09061921,1.332952,0.07117681,0.08224951,0.1949676,0.09398142,3.521341,8.620411,4.715312,0.8904533
R,0.09148591,1.334672,0.07175247,0.03324542,0.06597527,0.0220814,-1.879738,-4.947989,-2.757998,0.916523
R,0.09296748,1.338399,0.07349683,0.1069047,0.2688808,0.1258666,5.314984,14.64092,7.488762,0.9303818
R,0.09384558,1.341056,0.07492098,0.06273901,0.1898337,0.1017536,-3.155566,-5.647779,-1.722835,0.9443779
R,0.09459644,1.343208,0.07600691,0.05413422,0.1551929,0.07829206,-0.620378,-2.497497,-1.691503,0.9582481
R,0.09447925,1.346405,0.07599637,-0.008203125,0.223765,-0.0007379631,-4.363514,4.799941,-5.531975,0.9725342
R,0.09448034,1.349326,0.07604489,7.263076E-05,0.1936978,0.003217987,0.5488084,-1.993912,0.2623396,0.9876137
R,0.09457199,1.351945,0.07614169,0.006449769,0.1843121,0.006811556,0.4487862,-0.6605149,0.2528947,1.001823
R,0.09490784,1.353867,0.07578708,0.01275402,0.07299363,-0.01346618,0.2394064,-4.22736,-0.7700545,1.028156
R,0.09519335,1.360572,0.07447927,0.01965951,0.4617153,-0.09005409,0.4755009,26.76676,-5.273723,1.042679
R,0.09541866,1.364065,0.07397109,0.01598497,0.2477673,-0.03605326,-0.2606925,-15.17867,3.831122,1.056774
R,0.09517627,1.366942,0.07397426,-0.01746112,0.2072685,0.0002286428,-2.409368,-2.917426,2.613653,1.070656
R,0.09503687,1.369626,0.07397822,-0.00954623,0.1838019,0.0002709272,0.5420169,-1.607005,0.002895663,1.085258
R,0.09496968,1.372199,0.07397959,-0.002586385,0.09905929,5.277166E-05,0.2679121,-3.262081,-0.008397675,1.111237
R,0.09496634,1.375923,0.07348837,-0.0002268015,0.2530456,-0.03337727,0.1603294,10.46309,-2.27151,1.125954
R,0.09512589,1.377954,0.07333753,0.01103541,0.1404189,-0.0104335,0.7789768,-7.790086,1.586959,1.140411
R,0.09447611,1.380796,0.07255863,-0.04511015,0.1973318,-0.05407353,-3.897834,3.95111,-3.029653,1.154816
R,0.09390515,1.383734,0.0718401,-0.02186296,0.1124836,-0.02751379,0.8901711,-3.248972,1.017014,1.180931
R,0.09281726,1.388913,0.07101332,-0.07502857,0.357184,-0.05702036,-3.666678,16.87628,-2.034983,1.195431
R,0.09219426,1.391721,0.07077231,-0.04260799,0.1920901,-0.0164836,2.217287,-11.29099,2.772363,1.210052
R,0.09199083,1.393919,0.07144456,-0.007751181,0.0837391,0.02561461,1.328125,-4.128424,1.60404,1.236298
R,0.09161346,1.398186,0.07240861,-0.02614957,0.2956731,0.06680379,-1.274921,14.68602,2.854215,1.250729
R,0.09139695,1.400759,0.0728433,-0.01483477,0.1762693,0.02978337,0.7752505,-8.181126,-2.536509,1.265324
R,0.09014451,1.40249,0.07208177,-0.04743142,0.06556992,-0.02884006,-1.234473,-4.19231,-2.220136,1.291729
R,0.08657842,1.404525,0.06931086,-0.2352361,0.1342476,-0.1827823,-12.38849,4.530308,-10.15477,1.306889
R,0.08548252,1.404667,0.06796522,-0.0723453,0.009372639,-0.08883153,10.75317,-8.243572,6.202125,1.322037
R,0.08462755,1.4049,0.06690089,-0.03373374,0.009209437,-0.04199395,1.523448,-0.006439264,1.848012,1.347382
R,0.08459339,1.404823,0.06673714,-0.002343035,-0.005330978,-0.01123175,2.153031,-0.9973005,2.109923,1.361961
R,0.08455668,1.404862,0.06664648,-0.002606459,0.002759345,-0.00643706,-0.01870399,0.5744392,0.3404383,1.376045
R,0.08451261,1.405025,0.0665098,-0.003144457,0.01169536,-0.009752335,-0.03838674,0.6375946,-0.2365486,1.39006
R,0.08445311,1.405245,0.06635095,-0.004058719,0.0149704,-0.01083545,-0.06236489,0.2234016,-0.07388274,1.40472
R,0.0843452,1.40564,0.0660919,-0.004166609,0.01525906,-0.01000268,-0.00416598,0.011146,0.03215565,1.430618
R,0.08793072,1.406878,0.06585611,0.2342193,0.08087777,-0.01540258,15.57225,4.286457,-0.3527413,1.445927
R,0.09158156,1.407898,0.06557628,0.1348333,0.03764705,-0.01033494,-3.670531,-1.596601,0.1871584,1.473003
R,0.09896062,1.409719,0.06574125,0.4965028,0.1225616,0.01110013,24.33508,5.713511,1.442268,1.487865
R,0.1037564,1.410746,0.06610371,0.1796747,0.03847631,0.01357976,-11.87003,-3.150272,0.09289996,1.514557
R,0.1139872,1.413428,0.06700811,0.7301763,0.1914392,0.06454725,39.2896,10.91704,3.637577,1.528568
R,0.1185324,1.414641,0.06734944,0.3164664,0.08440405,0.02376587,-28.80519,-7.45249,-2.839467,1.542931
R,0.1258041,1.414736,0.06841164,0.5222566,0.006849315,0.07628746,14.7799,-5.570002,3.772115,1.556854
R,0.1319289,1.415011,0.06923955,0.4403713,0.01974767,0.05952585,-5.887473,0.9273796,-1.205144,1.570763
R,0.137282,1.415405,0.06991498,0.3691843,0.02717213,0.04658262,-4.909561,0.5120434,-0.8926573,1.585262
R,0.1458021,1.415854,0.06881091,0.3237414,0.01705863,-0.04195185,-1.726711,-0.3842864,-3.364079,1.61158
R,0.1636374,1.417367,0.06787343,1.163617,0.0987276,-0.06116373,54.79552,5.32828,-1.253429,1.626907
R,0.1728194,1.418183,0.06759375,0.3497558,0.03110015,-0.01065336,-31.001,-2.576014,1.924003,1.65316
R,0.1859087,1.419298,0.06523179,0.9223832,0.07857023,-0.1664446,40.35238,3.34516,-10.97842,1.667351
R,0.1934096,1.419971,0.06433124,0.4959184,0.04444357,-0.05953903,-28.19551,-2.256267,7.068007,1.682476
R,0.1974705,1.418206,0.06161074,0.1553425,-0.06750693,-0.104066,-13.02786,-4.28238,-1.703264,1.708618
R,0.2059611,1.416953,0.06088666,0.56036,-0.08270393,-0.04778739,26.73034,-1.002971,3.714272,1.72377
R,0.2115686,1.41659,0.06044421,0.3873446,-0.02506588,-0.03056267,-11.95124,3.981415,1.189817,1.738247
R,0.2168861,1.416391,0.06001515,0.1993053,-0.007452817,-0.016082,-7.04795,0.6601599,0.5427539,1.764927
R,0.2259827,1.415408,0.05595588,0.3306463,-0.03571305,-0.1475475,4.774023,-1.027212,-4.778547,1.792439
R,0.2359577,1.413922,0.05226735,0.3569822,-0.05317833,-0.1320035,0.9424978,-0.6250401,0.5562804,1.820381
R,0.2445476,1.413164,0.04991436,0.5823091,-0.05143684,-0.1595095,15.27491,0.1180557,-1.864631,1.835133
R,0.2497724,1.412788,0.04865842,0.194358,-0.01395984,-0.04672021,-14.43154,1.394121,4.195691,1.862015
R,0.2620862,1.40746,0.04206305,0.7656509,-0.3312826,-0.4100893,35.52206,-19.73061,-22.5937,1.878098
R,0.2678789,1.409958,0.03939789,0.2264087,0.09760325,-0.1041679,-21.07635,16.76306,11.95698,1.903683
R,0.2785688,1.41171,0.03660322,0.6681681,0.1095315,-0.1746794,27.61196,0.745568,-4.407287,1.919682
R,0.2856086,1.41163,0.03562851,0.2727954,-0.003104213,-0.03777023,-15.32071,-4.364637,5.305236,1.945488
R,0.2962946,1.408929,0.03268889,0.3827901,-0.09676909,-0.1053026,3.940208,-3.355246,-2.419132,1.973404
R,0.3075256,1.407096,0.02945293,0.7219551,-0.1178274,-0.2080151,21.80237,-1.353678,-6.602616,1.98896
R,0.3138016,1.406298,0.02764145,0.2391329,-0.03039153,-0.06902175,-18.39665,3.331508,5.29597,2.015205
R,0.3250883,1.403117,0.02332922,0.4144455,-0.1167968,-0.158345,6.437478,-3.172801,-3.279948,2.042439
R,0.3361608,1.39969,0.01932614,0.7133414,-0.2207699,-0.257897,19.25627,-6.698429,-6.413606,2.057961
R,0.3420137,1.397689,0.01724963,0.2198785,-0.07518271,-0.0780087,-18.53802,5.469303,6.757901,2.084579
R,0.3506071,1.389483,0.01138193,0.5486388,-0.5239132,-0.3746184,20.98941,-28.64881,-18.93679,2.100243
R,0.3560613,1.386009,0.008539466,0.208513,-0.1328159,-0.1086677,-13.00306,14.9517,10.16733,2.1264
R,0.3669117,1.379461,0.006635711,0.3949413,-0.2383322,-0.06929438,6.785763,-3.840665,1.433141,2.153873
R,0.3797302,1.374858,0.004093972,0.8438717,-0.3030512,-0.1673284,29.55409,-4.260598,-6.453799,2.169064
R,0.3866448,1.37241,0.002493585,0.2601356,-0.0920996,-0.06020835,-21.96081,7.936237,4.029976,2.195644
R,0.3995369,1.366074,-0.001755283,0.4641013,-0.2280881,-0.1529546,7.342542,-4.895437,-3.338763,2.223423
R,0.4157931,1.362808,-0.003432484,1.04371,-0.2096498,-0.1076826,37.21308,1.18381,2.906631,2.238998
R,0.4243514,1.360835,-0.004613746,0.3347508,-0.07716913,-0.04620421,-27.73045,5.181887,2.404685,2.264565
R,0.4392607,1.355043,-0.008369611,0.9688585,-0.3764099,-0.2440698,41.20662,-19.44576,-12.85802,2.279953
R,0.4431535,1.350348,-0.01381272,0.1470004,-0.1773084,-0.205543,-31.03503,7.518476,1.454847,2.306435
R,0.4500221,1.343077,-0.02089563,0.4446931,-0.4707026,-0.4585681,19.27349,-18.99519,-16.38158,2.32188
R,0.4545575,1.339458,-0.0239098,0.1712426,-0.1366439,-0.1138046,-10.32456,12.61292,13.01709,2.348366
R,0.4646459,1.32369,-0.02871147,0.6520221,-1.019107,-0.3103378,31.07333,-57.03465,-12.70216,2.363838
R,0.4708193,1.317011,-0.03133854,0.2347104,-0.2539249,-0.0998794,-15.86595,29.09181,8.001508,2.390141
R,0.479827,1.310365,-0.03684838,0.5839052,-0.4308157,-0.3571647,22.63583,-11.46658,-16.67799,2.405567
R,0.4854873,1.306352,-0.03974997,0.2190141,-0.1552675,-0.1122705,-14.11867,10.66174,9.475651,2.431412
R,0.4975492,1.295004,-0.04989815,0.7669078,-0.7215468,-0.6452305,34.83557,-36.00454,-33.88607,2.44714
R,0.5041136,1.293159,-0.05201341,0.2513213,-0.07062399,-0.0809848,-19.73973,24.92121,21.60269,2.473259
R,0.5124062,1.283618,-0.05556646,0.5363619,-0.61712,-0.2298076,18.43615,-35.34682,-9.62571,2.48872
R,0.5163621,1.2767,-0.05755518,0.1504011,-0.2630212,-0.07561001,-14.67401,13.46264,5.862504,2.515022
R,0.5289375,1.266836,-0.06045736,0.8498445,-0.6666022,-0.1961302,47.2686,-27.27413,-8.144791,2.529819
R,0.5360308,1.261611,-0.0624487,0.2646199,-0.1949356,-0.07428754,-21.83195,17.59564,4.545371,2.556625
R,0.5347983,1.249949,-0.07025892,-0.08114249,-0.7677047,-0.5141643,-22.76232,-37.70667,-28.95808,2.571815
R,0.5362415,1.244064,-0.07395061,0.0543653,-0.2216779,-0.1390651,5.104549,20.56871,14.12991,2.598362
R,0.5399246,1.234151,-0.07803232,0.2401183,-0.64631,-0.266102,12.10993,-27.68335,-8.28201,2.613701
R,0.545163,1.227756,-0.0789565,0.2015563,-0.2460553,-0.0355596,-1.48375,15.40061,8.870586,2.63969
R,0.5535085,1.21658,-0.07939813,0.553997,-0.7418888,-0.02931616,23.39585,-32.9146,0.4144542,2.654755
R,0.5580971,1.210728,-0.07925659,0.3157111,-0.4026083,0.009737943,-16.39507,23.34392,2.687087,2.669289
R,0.5621171,1.205232,-0.07969302,0.1533733,-0.2096993,-0.0166506,-6.193549,7.35991,-1.006782,2.695499
R,0.5629891,1.194287,-0.08110721,0.05656861,-0.7100192,-0.09173984,-6.279826,-32.45629,-4.87112,2.710915
R,0.5646951,1.188449,-0.08217897,0.06536146,-0.2236645,-0.04106358,0.3368889,18.63416,1.941607,2.737015
R,0.5655476,1.18356,-0.08204854,0.05577739,-0.3198465,0.008532919,-0.6270046,-6.292373,3.244678,2.7523
R,0.565469,1.181517,-0.08226576,-0.002973078,-0.07726396,-0.008214283,-2.221737,9.173624,-0.6333206,2.778744
R,0.5670907,1.178007,-0.08275669,0.1086958,-0.2352579,-0.03290598,7.484872,-10.58992,-1.65502,2.793663
R,0.568887,1.176385,-0.08301263,0.06665119,-0.06019993,-0.009496639,-1.56005,6.495457,0.8685944,2.820614
R,0.5726408,1.174251,-0.08303623,0.2590279,-0.1472345,-0.001628204,13.27465,-6.005681,0.5429489,2.835106
R,0.5751292,1.172274,-0.08322291,0.1701833,-0.1352074,-0.01276741,-6.076201,0.8225464,-0.7618255,2.849728
R,0.5746691,1.171767,-0.08346651,-0.0175177,-0.01931282,-0.009275145,-7.14665,4.412647,0.132967,2.875992
R,0.5742524,1.171248,-0.08364555,-0.02936828,-0.03656754,-0.01261656,-0.8350962,-1.21592,-0.2354654,2.890182
R,0.5741379,1.171362,-0.08355976,-0.007594937,0.007587025,0.00569373,1.445,2.930343,1.215173,2.905251
R,0.5740789,1.1714,-0.08348849,-0.00402099,0.002566935,0.004856666,0.2435374,-0.3420812,-0.05703961,2.919926
R,0.574116,1.171632,-0.08345304,0.0005473194,0.003422946,0.0005233411,0.06744128,0.01263716,-0.06397224,2.987663
R,0.5738416,1.173446,-0.08262612,-0.01972083,0.1303897,0.0594383,-1.456862,9.126288,4.234769,3.001575
R,0.5732626,1.176281,-0.08140102,-0.02249278,0.1101345,0.04759223,-0.1076835,-0.786868,-0.4601922,3.027317
R,0.5721108,1.179743,-0.07997996,-0.04037886,0.121356,0.04981592,-0.6270032,0.3933737,0.07795236,3.055843
R,0.5714862,1.181241,-0.07931539,-0.04373998,0.1049125,0.04654313,-0.2353988,-1.151632,-0.2292125,3.070122
R,0.5710472,1.182283,-0.07883772,-0.01640458,0.03895225,0.01785014,1.021498,-2.464873,-1.07223,3.096882
R,0.5712145,1.182874,-0.077879,0.006036589,0.02132814,0.03460309,0.8099708,-0.6361083,0.6046655,3.124588
R,0.5714653,1.183225,-0.07725737,0.009237145,0.01292059,0.02289365,0.1178711,-0.3096359,-0.431239,3.151741
R,0.5717904,1.183825,-0.07671921,0.01170426,0.02162306,0.01937593,0.08882578,0.3133225,-0.1266515,3.179516
R,0.5725231,1.184303,-0.07584827,0.02640612,0.01723175,0.03138747,0.5298327,-0.1582562,0.4328778,3.207264
R,0.5731221,1.184162,-0.07519135,0.02200242,-0.005201765,0.02412877,-0.1617492,-0.8239893,-0.2666142,3.234489
R,0.5737759,1.184089,-0.0744719,0.02360537,-0.00261708,0.02597791,0.05787949,0.09332779,0.06676862,3.262184
R,0.5746948,1.183332,-0.07365571,0.03262121,-0.02687822,0.02897603,0.3200768,-0.8613098,0.1064381,3.290352
R,0.5751907,1.182136,-0.0729886,0.01817638,-0.04383213,0.02444833,-0.5293759,-0.6213292,-0.1659316,3.317638
R,0.5753006,1.181957,-0.07107454,0.003935596,-0.006419888,0.06853706,-0.5099215,1.339625,1.578691,3.345566
R,0.5752351,1.182125,-0.06978724,-0.002375933,0.006108308,0.04664875,-0.2287157,0.4539938,-0.7931834,3.373161
R,0.5731055,1.186185,-0.07019999,-0.07690454,0.1465853,-0.01490553,-2.691449,5.073039,-2.222907,3.400852
R,0.5676097,1.195127,-0.07151564,-0.1974919,0.3213545,-0.04727767,-4.333275,6.28029,-1.163285,3.42868
R,0.5625604,1.202662,-0.07322869,-0.1778848,0.2654339,-0.06035028,0.6907511,-1.970066,-0.4605435,3.457066
R,0.5586534,1.208875,-0.0749443,-0.1431651,0.2276698,-0.06286502,1.272233,-1.383789,-0.09214769,3.484356
R,0.5521148,1.219754,-0.07500158,-0.2353146,0.3915217,-0.002061185,-3.316369,5.896866,2.18827,3.512142
R,0.5445964,1.230693,-0.07375811,-0.2706545,0.3937921,0.04476336,-1.2722,0.08173192,1.685632,3.539921
R,0.5345325,1.242766,-0.07037145,-0.3626396,0.4350472,0.1220334,-3.314548,1.48657,2.784313,3.567673
R,0.5213544,1.253967,-0.06339011,-0.4748518,0.4036126,0.2515625,-4.043403,-1.132703,4.667393,3.595425
R,0.5075278,1.265566,-0.05673492,-0.4951609,0.4153859,0.2383358,-0.7273107,0.4216284,-0.4736744,3.623348
R,0.4955079,1.277319,-0.05316687,-0.4277087,0.4182079,0.1269636,2.400192,0.1004151,-3.963019,3.651451
R,0.4877238,1.294026,-0.04661575,-0.2833721,0.6081924,0.238486,5.254404,6.916166,4.059844,3.678921
R,0.4772798,1.307249,-0.0382798,-0.3683838,0.4664121,0.2940285,-2.99856,-5.000923,1.959113,3.707272
R,0.4640046,1.320899,-0.02969097,-0.4927118,0.5066234,0.3187754,-4.614449,1.492447,0.9184847,3.734215
R,0.4450451,1.333506,-0.02806385,-0.6683859,0.4444384,0.05736116,-6.193101,-2.192233,-9.215732,3.762581
R,0.4238883,1.345264,-0.0270738,-0.7635095,0.4243229,0.0357293,-3.43283,-0.7259301,-0.7806531,3.790291
R,0.404831,1.359546,-0.02291417,-0.688879,0.5162628,0.1503613,2.69773,3.323427,4.143696,3.817955
R,0.3845864,1.37342,-0.0213351,-1.294075,0.8868416,0.1009376,-38.6853,23.68813,-3.159255,3.833599
R,0.3739502,1.381284,-0.02138573,-0.4042654,0.2988935,-0.001924594,33.82024,-22.34697,-3.90963,3.859909
R,0.352583,1.387794,-0.02197353,-0.7815367,0.2381357,-0.02149964,-13.79927,-2.22231,-0.7159871,3.887249
R,0.3319625,1.407537,-0.02471954,-1.312982,1.257059,-0.1748477,-33.839,64.87847,-9.764218,3.902954
R,0.3217783,1.418006,-0.02536928,-0.3967482,0.4078662,-0.02531226,35.69404,-33.08231,5.825506,3.928623
R,0.3052147,1.412186,-0.02876707,-0.5866849,-0.2061461,-0.1203499,-6.727571,-21.74836,-3.36624,3.956856
R,0.2854105,1.421443,-0.03217937,-1.316987,0.6155505,-0.2269191,-48.56527,54.64303,-7.086881,3.971893
R,0.2753373,1.427133,-0.03345885,-0.3909697,0.2208737,-0.04966068,35.94164,-15.31865,6.879958,3.997658
R,0.2622422,1.433743,-0.02447523,-0.8677484,0.4379977,0.595299,-31.5937,14.3877,42.7382,4.012749
R,0.2542256,1.43839,-0.02108315,-0.2986805,0.173123,0.1263803,21.20207,-9.868575,-17.47075,4.039589
R,0.2368826,1.457471,-0.01230845,-0.6271684,0.6900477,0.3173178,-11.87904,18.69343,6.904832,4.067242
R,0.2044399,1.478262,-0.008963019,-1.144024,0.7331265,0.1179693,-18.2258,1.51908,-7.029598,4.0956
R,0.1808155,1.473729,-0.002453367,-0.8459211,-0.1622857,0.2330919,10.67421,-32.06214,4.122212,4.123528
R,0.1609173,1.470091,0.008345148,-1.32022,-0.2413867,0.7164682,-31.46912,-5.248251,32.07142,4.138599
R,0.150286,1.470292,0.01318224,-0.4051942,0.00764212,0.184358,34.87473,9.491335,-20.28053,4.164837
R,0.1279403,1.461435,0.009012638,-1.497008,-0.5933188,-0.2793344,-73.144,-40.26023,-31.06419,4.179764
