L/R,p_x,p_y,p_z,v_x,v_y,v_z,a_x,a_y,a_z,t
L,-0.07086612,1.049811,0.1719165,0.5069743,0.4587789,0.6300117,-21.91698,-15.22407,-26.60645,87.14355
L,-0.05078656,1.036569,0.2336004,0.7216526,-0.4759134,2.216901,7.715468,-33.59254,57.03228,87.17138
L,-0.05314929,1.019146,0.302286,-0.08463719,-0.6241459,2.460441,-28.88276,-5.309956,8.724053,87.1993
L,-0.0622006,1.012419,0.350786,-0.5832709,-0.4335054,3.125369,-32.13221,12.28497,42.84828,87.21481
L,-0.06308968,1.011699,0.3781116,-0.03473448,-0.02811569,1.067545,21.43003,15.83763,-80.39436,87.24041
L,-0.08419109,1.00086,0.3446648,-1.479039,-0.7596925,-2.344347,-101.2342,-51.27766,-239.1463,87.25468
L,-0.07893605,1.004171,0.3170904,0.3661824,0.2307034,-1.921447,128.5789,69.01285,29.46858,87.26903
L,-0.0745507,1.007105,0.3024444,0.2970521,0.1987161,-0.9920785,-4.682707,-2.16674,62.95308,87.28379
L,-0.07094761,1.009596,0.2941582,0.2475182,0.171138,-0.5692315,-3.402787,-1.894507,29.0479,87.29835
L,-0.04770729,1.014958,0.2617511,0.9142121,0.2109422,-1.27481,26.22596,1.565792,-27.75559,87.32377
L,-0.03241638,1.009143,0.1702275,0.9494131,-0.3610626,-5.6827,2.185627,-35.51578,-273.6859,87.33987
L,-0.02502529,1.007597,0.144748,0.2797471,-0.05851141,-0.9643796,-25.34636,11.45134,178.5849,87.36629
L,-0.06078083,0.9839498,0.05837555,-2.376547,-1.57177,-5.740876,-176.5546,-100.5811,-317.4771,87.38134
L,-0.07060274,0.9761963,0.03172892,-0.3390513,-0.2676496,-0.9198388,70.33411,45.0181,166.4216,87.41031
L,-0.1229156,0.9237602,-0.02688987,-2.066529,-2.0714,-2.315636,-68.2411,-71.25414,-55.13863,87.43562
L,-0.1518862,0.8934483,-0.07358318,-1.922651,-2.011665,-3.098828,9.548544,3.964351,-51.97696,87.45069
L,-0.1636731,0.8808337,-0.09495132,-0.4487201,-0.4802248,-0.8134664,56.11127,58.3006,87.00172,87.47696
L,-0.178428,0.8300949,-0.1129085,-0.9489437,-3.263218,-1.154901,-32.17139,-178.9855,-21.95905,87.49251
L,-0.1864339,0.8122587,-0.1266736,-0.308359,-0.6869903,-0.5301844,24.67315,99.22753,24.06197,87.51847
L,-0.1872899,0.7806526,-0.1297746,-0.05949057,-2.196543,-0.2155117,17.2957,-104.9099,21.86892,87.53286
L,-0.1903511,0.7661396,-0.1373622,-0.2240325,-1.062116,-0.5552894,-12.04179,83.02153,-24.86619,87.54652
L,-0.1941513,0.7519412,-0.1466337,-0.2770287,-1.035043,-0.6758812,-3.863362,1.973582,-8.790992,87.56024
L,-0.1931086,0.7516993,-0.1441968,0.07125647,-0.01652926,0.166535,23.80106,69.60305,57.56891,87.57487
L,-0.1991529,0.7471747,-0.130732,-0.3967181,-0.2969689,0.8837582,-30.71526,-18.4065,47.07456,87.59011
L,-0.2049558,0.7405127,-0.1236438,-0.2254262,-0.2588035,0.2753579,6.654291,1.482634,-23.63493,87.61585
L,-0.2258478,0.7584455,-0.1105983,-1.373991,1.17937,0.857951,-75.5367,94.58318,38.31492,87.63106
L,-0.2348984,0.762197,-0.1078213,-0.3434486,0.1423599,0.1053842,39.10689,-39.35234,-28.55832,87.65741
L,-0.2480883,0.7589747,-0.09936453,-0.9734448,-0.2378106,0.6241218,-46.49485,-28.05726,38.28377,87.67096
L,-0.255193,0.7559007,-0.09719788,-0.5099806,-0.2206539,0.1555243,33.26789,1.23152,-33.63638,87.68489
L,-0.2598985,0.7556877,-0.1001708,-0.3351945,-0.01517493,-0.2117724,12.45085,14.63725,-26.1643,87.69893
L,-0.2651847,0.7543899,-0.1027044,-0.3623803,-0.08896117,-0.1736902,-1.863649,-5.058216,2.610618,87.71352
L,-0.2642463,0.7647129,-0.110234,0.06736035,0.7409895,-0.5404755,30.84719,59.57464,-26.32819,87.72745
L,-0.2652588,0.7715338,-0.1161362,-0.07070167,0.4763086,-0.4121567,-9.640951,-18.48282,8.960573,87.74177
L,-0.2685283,0.780197,-0.1184615,-0.2412967,0.6393581,-0.1716089,-12.59022,12.03335,17.75287,87.75532
L,-0.2723047,0.7863634,-0.1208565,-0.2651229,0.4329138,-0.168144,-1.672705,-14.49334,0.2432514,87.76956
L,-0.2763894,0.7908946,-0.1232914,-0.2835714,0.314569,-0.169041,-1.280766,-8.215936,-0.06227551,87.78397
L,-0.2801224,0.7754121,-0.1237329,-0.1426094,-0.5914661,-0.01686428,5.385067,-34.6126,5.813498,87.81014
L,-0.2857229,0.7529735,-0.1322622,-0.4213996,-1.68833,-0.6417675,-20.9768,-82.53048,-47.01912,87.82343
L,-0.2894162,0.7450628,-0.1362808,-0.2559926,-0.548321,-0.2785419,11.46495,79.0181,25.17647,87.83786
L,-0.2930839,0.7386929,-0.1398129,-0.2622686,-0.4554862,-0.2525711,-0.4487734,6.638319,1.857084,87.85184
L,-0.292317,0.7281122,-0.1387816,0.05523051,-0.7620021,0.07427134,22.86552,-22.07453,23.53841,87.86573
L,-0.2928416,0.7194658,-0.1388445,-0.03660809,-0.6034595,-0.004387771,-6.409729,11.06522,-5.489886,87.88006
L,-0.2941943,0.7119464,-0.1396135,-0.09466764,-0.526203,-0.05381678,-4.062991,5.406388,-3.459028,87.89435
L,-0.2940701,0.7134062,-0.1396483,0.009319548,0.1095226,-0.002607148,7.801836,47.69652,3.8421,87.90768
L,-0.2937652,0.713519,-0.1398365,0.02197292,0.008130326,-0.01356021,0.9117666,-7.306039,-0.7892464,87.92155
L,-0.2934107,0.7133138,-0.1403124,0.02525051,-0.01461872,-0.03390583,0.2334781,-1.620523,-1.449316,87.93559
L,-0.2931215,0.7124514,-0.141258,0.01928289,-0.05749698,-0.06303746,-0.3978577,-2.858667,-1.942188,87.95059
L,-0.2929529,0.718703,-0.1450325,0.00621354,0.2303644,-0.1390886,-0.4815927,10.60741,-2.802412,87.97773
L,-0.2856637,0.7353221,-0.145898,0.5178375,1.180653,-0.06148374,36.34665,67.51015,5.513186,87.99181
L,-0.2832954,0.7412385,-0.146724,0.1663527,0.4155781,-0.05802226,-24.68908,-53.74056,0.2431423,88.00604
L,-0.2789472,0.7489418,-0.1463189,0.3042871,0.539075,0.02834899,9.652611,8.642279,6.044235,88.02033
L,-0.2757261,0.7547629,-0.14631,0.237453,0.4291295,0.0006547033,-4.926928,-8.105054,-2.041589,88.0339
L,-0.2732404,0.7593529,-0.1465567,0.1827328,0.3374141,-0.0181335,-4.022596,-6.742183,-1.38116,88.0475
L,-0.270061,0.7610587,-0.144683,0.2311317,0.1240121,0.136215,3.518439,-15.51361,11.22062,88.06126
L,-0.2676385,0.7626553,-0.1435353,0.1636699,0.1078689,0.07753604,-4.557917,-1.09068,-3.964522,88.07606
L,-0.2663504,0.7625844,-0.1438235,0.0499037,-0.002748116,-0.01116566,-4.407791,-4.285779,-3.436686,88.10187
L,-0.2651368,0.7628003,-0.1447057,0.08149094,0.01449635,-0.05923712,2.121006,1.157923,-3.22788,88.11676
L,-0.264946,0.7629748,-0.1455147,0.01386124,0.01267313,-0.05874199,-4.911003,-0.132395,0.035954,88.13053
L,-0.2646353,0.763316,-0.1464419,0.02250898,0.02472447,-0.06718577,0.6265768,0.8731858,-0.6117983,88.14433
L,-0.2648967,0.7626707,-0.1471884,-0.0164701,-0.04066632,-0.04704027,-2.456282,-4.120625,1.269477,88.1602
L,-0.2651105,0.7620524,-0.1480552,-0.008310628,-0.02403525,-0.03369141,0.3171645,0.6464611,0.5188795,88.18593
L,-0.262439,0.7585943,-0.1485634,0.1721535,-0.2228368,-0.03275181,11.6292,-12.81087,0.06054784,88.20145
L,-0.2607653,0.7568591,-0.1489018,0.05681818,-0.0589084,-0.01148555,-3.915366,5.564989,0.7219404,88.2309
L,-0.2660418,0.7528331,-0.1457519,-0.2075047,-0.1583221,0.1238684,-10.39464,-3.909496,5.322868,88.25633
L,-0.2664925,0.7520905,-0.1401368,-0.01675532,-0.02761525,0.2087905,7.09274,4.860144,3.157701,88.28323
L,-0.2648227,0.7512054,-0.1332609,0.1161653,-0.06157112,0.4783622,9.247438,-2.362349,18.75441,88.2976
L,-0.2640161,0.7508334,-0.1302287,0.05552866,-0.0256122,0.2087371,-4.174249,2.475425,-18.56108,88.31213
L,-0.2629799,0.754596,-0.126836,0.07743461,0.2811698,0.2535288,1.636977,22.92505,3.347165,88.32551
L,-0.2619757,0.7577868,-0.1236243,0.0705344,0.22413,0.2256001,-0.4846864,-4.006606,-1.961775,88.33974
L,-0.2610722,0.7602898,-0.1207887,0.06373621,0.176576,0.200035,-0.4795763,-3.354683,-1.803479,88.35392
L,-0.2623036,0.7626297,-0.1191118,-0.04800667,0.09122407,0.06537508,-4.356443,-3.327556,-5.249894,88.37957
L,-0.2516584,0.7771543,-0.1035294,0.7386369,1.007817,1.081218,54.58282,63.59959,70.48624,88.39398
L,-0.2470005,0.7836277,-0.09619339,0.3043497,0.4229694,0.4793354,-28.37632,-38.21391,-39.32697,88.40929
L,-0.240074,0.7895361,-0.08970899,0.5522271,0.4710643,0.5169847,19.76265,3.834488,3.001682,88.42183
L,-0.234368,0.7946481,-0.0839397,0.3921848,0.3513577,0.3965351,-11.00003,-8.227681,-8.278749,88.43638
L,-0.22946,0.7992653,-0.07860763,0.1850189,0.1740545,0.2010025,-7.809508,-6.683774,-7.370965,88.46291
L,-0.225332,0.8093851,-0.06620707,0.2893403,0.7093123,0.8691792,7.312098,37.51728,46.83383,88.47717
L,-0.2202573,0.8137714,-0.05249247,0.377066,0.3259194,1.019048,6.51836,-28.48757,11.1358,88.49063
L,-0.2158591,0.8175653,-0.04153702,0.3197351,0.2758034,0.7964246,-4.167765,-3.643268,-16.18394,88.50439
L,-0.2117669,0.8213873,-0.03197078,0.2817055,0.2631097,0.6585429,-2.617973,-0.8738326,-9.491822,88.51891
L,-0.1989868,0.8406962,-0.02825206,0.9270167,1.400586,0.2697401,46.8081,82.50764,-28.20208,88.5327
L,-0.1885282,0.8562606,-0.02380363,0.7632695,1.135888,0.3246457,-11.95026,-19.31768,4.007008,88.5464
L,-0.1722767,0.8599502,-0.009875367,1.14154,0.259169,0.9783525,26.57055,-61.58269,45.91782,88.56064
L,-0.1588018,0.8641616,0.002227033,0.4641744,0.1450702,0.4168951,-23.33341,-3.930396,-19.3407,88.58967
L,-0.1217963,0.8770016,0.0176776,2.434935,0.8448599,1.016635,129.6744,46.0456,39.46239,88.60487
L,-0.109152,0.9091831,0.02944044,0.9166541,2.333021,0.8527543,-110.0686,107.8851,-11.88061,88.61866
L,-0.1117558,0.9550161,0.03427161,-0.1701361,2.994723,0.3156682,-71.01084,43.23561,-35.09319,88.63396
L,-0.1113077,0.9813713,0.03939269,0.02873406,1.690038,0.3283909,12.7526,-83.66324,0.8158425,88.64956
L,-0.1078955,1.00178,0.04604189,0.203759,1.218668,0.3970494,10.45142,-28.14733,4.099868,88.66631
L,-0.1035729,1.02031,0.05273704,0.3029757,1.298847,0.4692764,6.954293,5.619895,5.062533,88.68057
L,-0.0956966,1.052171,0.09006944,0.5511848,2.229603,2.61251,17.36961,65.13406,149.9829,88.69486
L,-0.08822931,1.080108,0.1203977,0.2730131,1.021422,1.108838,-10.1703,-44.1726,-54.97609,88.72221
L,-0.0552351,1.113611,0.1789302,2.070186,2.102105,3.672558,112.7616,67.80626,160.8578,88.73815
L,-0.03783902,1.135274,0.2138493,1.224564,1.524914,2.458063,-59.52597,-40.63023,-85.49208,88.75236
L,-0.03188165,1.143458,0.2527001,0.4138019,0.5684784,2.698599,-56.31595,-66.43454,16.70772,88.76675
L,-0.02532348,1.153693,0.2859658,0.4509931,0.703789,2.28762,2.557563,9.305053,-28.26226,88.7813
L,-0.03781167,1.148907,0.3081743,-0.4835606,-0.1852936,0.8599439,-36.18724,-34.42654,-55.28163,88.80712
L,-0.06343487,1.132983,0.3335603,-1.822292,-1.132545,1.805421,-95.20898,-67.36745,67.24121,88.82118
L,-0.07481621,1.124703,0.3432765,-0.7689564,-0.5594072,0.6564534,71.16637,38.72287,-77.62756,88.83598
L,-0.08298308,1.12073,0.3545777,-0.6023907,-0.2930237,0.8335788,12.28593,19.64852,13.06482,88.84954
L,-0.08419582,1.110194,0.3183042,-0.07616439,-0.6617303,-2.278121,33.04913,-23.15626,-195.4272,88.86546
L,-0.08522744,1.104125,0.2996717,-0.03898985,-0.2293469,-0.7042086,1.405,16.3418,59.48552,88.89192
L,-0.05923701,1.098054,0.2255086,1.818803,-0.4248532,-5.189915,130.0078,-13.68147,-313.9085,88.90621
L,-0.04797922,1.096799,0.2067814,0.791196,-0.0882624,-1.316142,-72.22009,23.65556,272.2484,88.92044
L,-0.04306598,1.07718,0.1645602,0.3550101,-1.417534,-3.050726,-31.51696,-96.04755,-125.3337,88.93428
L,-0.03868561,1.063809,0.1368239,0.2987222,-0.911835,-1.891495,-3.83859,34.48644,79.05453,88.94894
L,-0.06136381,1.033249,0.09654805,-1.64316,-2.214267,-2.918207,-140.7001,-94.36839,-74.39097,88.96275
L,-0.07628968,1.01176,0.06685961,-0.8310802,-1.196514,-1.653069,45.21706,56.66906,70.44362,88.98071
L,-0.09845784,0.9741815,0.03742279,-0.9669301,-1.639102,-1.283974,-5.925497,-19.30477,16.09914,89.00363
L,-0.1314591,0.9233855,-0.01734601,-1.15904,-1.784013,-1.923541,-6.747122,-5.089463,-22.46229,89.0321
L,-0.1508471,0.8692931,-0.05156189,-0.7180629,-2.003391,-1.267235,16.33224,-8.124965,24.30725,89.0591
L,-0.161816,0.8375539,-0.07952758,-0.3910032,-1.131391,-0.9968776,11.65852,31.0837,9.637275,89.08716
L,-0.1719121,0.8137083,-0.1094965,-0.6814224,-1.609415,-2.022703,-19.60135,-32.26343,-69.23637,89.10197
L,-0.1777171,0.800206,-0.1251726,-0.216709,-0.5040653,-0.5852174,17.34859,41.26471,53.66396,89.12876
L,-0.1686221,0.7728812,-0.1288286,0.6600784,-1.983121,-0.2653319,63.6336,-107.3437,23.21596,89.14254
L,-0.1672108,0.7586846,-0.1362094,0.1018011,-1.024095,-0.532427,-40.27216,69.18072,-19.2673,89.1564
L,-0.1725315,0.7654184,-0.131709,-0.3294258,0.4169151,0.2786382,-26.699,89.21877,50.21632,89.17255
L,-0.1772882,0.7674624,-0.1309304,-0.1862746,0.08004603,0.03048906,5.605953,-13.19215,-9.717776,89.19809
L,-0.1878061,0.7623405,-0.1372218,-0.7364314,-0.3586155,-0.4405048,-38.52038,-30.7138,-32.97762,89.21237
L,-0.1908917,0.7642811,-0.1225318,-0.2070872,0.1302363,0.9858941,35.52596,32.80839,95.73013,89.22727
L,-0.193999,0.7632018,-0.1139637,-0.1178135,-0.0409224,0.3248572,3.38481,-6.489476,-25.06318,89.25365
L,-0.2015278,0.7785135,-0.1048792,-0.5136963,1.044736,0.6198452,-27.01153,74.07568,20.12737,89.2683
L,-0.2056318,0.7820051,-0.103427,-0.267756,0.227803,0.09474941,16.04573,-53.29866,-34.25852,89.28363
L,-0.2112498,0.7840967,-0.1026434,-0.2136881,0.07955328,0.02980528,2.056528,-5.638824,-2.470214,89.30992
L,-0.2187335,0.7907916,-0.104102,-0.5012286,0.4484024,-0.09769617,-19.25831,24.70403,-8.539535,89.32485
L,-0.2221307,0.7962211,-0.1058187,-0.131661,0.2104247,-0.06653099,14.32288,-9.223008,1.207831,89.35065
L,-0.2350193,0.8065984,-0.1057159,-0.8933527,0.7192871,0.007128235,-52.79559,35.27108,5.105586,89.36508
L,-0.2410002,0.8105116,-0.1064564,-0.4143392,0.2710962,-0.0513005,33.1846,-31.0493,-4.047765,89.37952
L,-0.2436775,0.7991711,-0.1070562,-0.09941019,-0.4210849,-0.0222731,11.69359,-25.70129,1.077813,89.40645
L,-0.249012,0.7901633,-0.115532,-0.3476864,-0.5871068,-0.5524284,-16.18203,-10.8209,-34.55421,89.42179
L,-0.2519188,0.7893467,-0.1220259,-0.1097678,-0.03083585,-0.2452219,8.984288,21.00592,11.60074,89.44827
L,-0.2545047,0.7689667,-0.1272134,-0.170408,-1.343012,-0.3418514,-3.996094,-86.47034,-6.367735,89.46345
L,-0.2568426,0.7614038,-0.1300694,-0.1526064,-0.493666,-0.1864213,1.161997,55.44096,10.14568,89.47877
L,-0.2593403,0.7551796,-0.132717,-0.1014814,-0.2528867,-0.107572,2.077203,9.782832,3.203637,89.50338
L,-0.249134,0.7552256,-0.1342222,0.6468848,0.002912687,-0.0954009,47.43223,16.21283,0.7714183,89.51916
L,-0.2460387,0.7567433,-0.1334036,0.1186625,0.05818359,0.03138196,-20.25012,2.118885,4.860393,89.54524
L,-0.2445046,0.7626691,-0.1321166,0.1005903,0.3885497,0.08438692,-1.184969,21.66171,3.475471,89.56049
L,-0.2449231,0.7684088,-0.1313031,-0.02809918,0.385406,0.05462046,-8.641184,-0.2110956,-1.998745,89.57539
L,-0.2454168,0.7717361,-0.1310749,-0.0195342,0.1316382,0.009028708,0.338856,-10.0398,-1.803743,89.60066
L,-0.2466777,0.7720982,-0.1309424,-0.08625147,0.02476677,0.009062256,-4.564074,-7.310985,0.002294998,89.61528
L,-0.2484422,0.7743931,-0.1330849,-0.06484134,0.08432988,-0.07872457,0.7867308,2.18869,-3.225791,89.64249
L,-0.2568449,0.7728952,-0.1370573,-0.5428061,-0.09676488,-0.2566198,-30.87619,-11.6986,-11.49191,89.65797
L,-0.2630917,0.7692558,-0.1389045,-0.2385043,-0.1389546,-0.07052585,11.61825,-1.610805,7.105072,89.68417
L,-0.2631043,0.7667594,-0.1379144,-0.0008387654,-0.1672818,0.06634734,15.92602,-1.898208,9.171903,89.69909
L,-0.2634388,0.7656721,-0.1377018,-0.01232258,-0.04005498,0.00783281,-0.4230486,4.686866,-2.155598,89.72623
L,-0.2613897,0.7660763,-0.1352246,0.1418776,0.02798963,0.1715211,10.67687,4.711434,11.33384,89.74068
L,-0.2601827,0.7662365,-0.1335802,0.07025006,0.009321575,0.09570833,-4.168899,-1.086527,-4.412493,89.75786
L,-0.2584398,0.765825,-0.1313713,0.07305449,-0.01724646,0.09259137,0.1175513,-1.113631,-0.1306511,89.78172
L,-0.2587676,0.7668917,-0.1280542,-0.02034135,0.0661991,0.2058586,-5.796203,5.178682,7.029435,89.79783
L,-0.2608546,0.7687014,-0.1261319,-0.08321964,0.07216401,0.07665198,-2.507327,0.2378561,-5.152228,89.82291
L,-0.2633432,0.7690827,-0.1224856,-0.1735019,0.02657912,0.2542169,-6.294403,-3.17814,12.37967,89.83725
L,-0.2645524,0.7692199,-0.1207571,-0.08562517,0.009720253,0.1224032,6.22268,-1.193801,-9.333917,89.85137
L,-0.266205,0.770173,-0.1200151,-0.1194141,0.06886542,0.05361296,-2.441446,4.273581,-4.970494,89.86521
L,-0.2677704,0.7710133,-0.1192594,-0.1075929,0.05775187,0.05194114,0.8124943,-0.763857,-0.1149074,89.87976
L,-0.2692481,0.7717505,-0.1184941,-0.0918367,0.04581926,0.04756077,0.9792315,-0.7415985,-0.2722352,89.89585
L,-0.2682881,0.7731508,-0.1171162,0.03733656,0.05446263,0.05359039,5.024035,0.3361734,0.2345145,89.92156
L,-0.2657328,0.7814921,-0.1009866,0.1756338,0.5733113,1.108623,9.505449,35.66153,72.51453,89.93611
L,-0.2650301,0.7849095,-0.09394473,0.04679957,0.2276105,0.4689996,-8.580567,-23.02423,-42.59994,89.95113
L,-0.2591722,0.7916465,-0.08774686,0.2350195,0.2702857,0.2486585,7.55138,1.712129,-8.840083,89.97605
L,-0.2538492,0.8064552,-0.07311015,0.3383566,0.9413229,0.9303894,6.568676,42.6548,43.33455,89.99178
L,-0.2526472,0.8170993,-0.06232034,0.08558103,0.757821,0.7681919,-17.99664,-13.06462,-11.54783,90.00583
L,-0.2516505,0.8245528,-0.05446772,0.03852684,0.2880995,0.3035269,-1.818781,-18.1561,-17.96065,90.0317
L,-0.2280869,0.8506823,-0.0405172,1.717757,1.904803,1.016976,122.4138,117.8557,52.00953,90.04542
L,-0.2175371,0.863827,-0.03286325,0.7543793,0.9399422,0.5473098,-68.88808,-68.99413,-33.5843,90.0594
L,-0.2093403,0.868423,-0.01733826,0.5581138,0.3129383,1.057087,-13.36359,-42.69229,34.71037,90.07409
L,-0.202344,0.8735103,-0.004273336,0.4481992,0.3259027,0.8369723,-7.041409,0.8305306,-14.10109,90.0897
L,-0.1980714,0.8839028,0.00282645,0.1650509,0.401463,0.2742656,-10.93806,2.918906,-21.73743,90.11559
L,-0.1866421,0.9026784,0.01863516,0.7531766,1.237282,1.041769,38.75657,55.07914,50.5773,90.13076
L,-0.1782489,0.9145217,0.02972151,0.294225,0.415172,0.3886358,-16.08871,-28.81935,-22.89583,90.15929
L,-0.166695,0.9645669,0.02347085,0.4114106,1.781997,-0.2225715,4.172709,48.66952,-21.7637,90.18737
L,-0.1479213,1.012918,0.05756556,0.7006558,1.804532,1.272455,10.79497,0.8410227,55.79615,90.21416
L,-0.130598,1.055744,0.09721464,0.6275848,1.551492,1.436397,-2.647198,-9.167077,5.939253,90.24177
L,-0.1095971,1.093287,0.1544608,0.7837768,1.401142,2.136495,5.829271,-5.611208,26.12849,90.26856
L,-0.09632043,1.115548,0.2235882,0.4821843,0.808452,2.510576,-10.95326,-21.52539,13.5859,90.2961
L,-0.09234793,1.133826,0.2918757,0.2379724,1.094993,4.090754,-14.6295,17.16519,94.66048,90.31279
L,-0.08836787,1.146443,0.3290679,0.1650867,0.5233188,1.54268,-3.02319,-23.71216,-105.6903,90.3369
L,-0.1170382,1.145449,0.350129,-1.747849,-0.06061047,1.283959,-116.6197,-35.5985,-15.77257,90.3533
L,-0.1424385,1.127646,0.3518061,-0.9973837,-0.6990432,0.06585624,29.46824,-25.0691,-47.83078,90.37877
L,-0.1636784,1.104792,0.3282672,-1.368038,-1.472052,-1.516118,-23.87341,-49.78858,-101.8932,90.39429
L,-0.1679221,1.096872,0.3168578,-0.1617431,-0.3018365,-0.4348489,45.976,44.60088,41.21086,90.42053
L,-0.1421625,1.090965,0.249188,0.9189879,-0.2107291,-2.414157,38.55568,3.250306,-70.61292,90.44856
L,-0.1192647,1.079686,0.1983055,1.510452,-0.744063,-3.356457,39.01577,-35.18124,-62.15856,90.46372
L,-0.1050928,1.07223,0.1791322,0.5265106,-0.2769939,-0.7123237,-36.55531,17.35252,98.23463,90.49064
L,-0.09645599,1.034114,0.1148739,0.3050522,-1.346264,-2.269596,-7.821879,-37.76646,-55.00264,90.51895
L,-0.1166535,0.9904919,0.04208381,-0.723906,-1.563461,-2.608897,-36.8793,-7.784668,-12.16102,90.54685
L,-0.141429,0.9398091,-0.01652046,-0.8046038,-1.64596,-1.903216,-2.620718,-2.6792,22.9175,90.57764
L,-0.1583738,0.8893303,-0.06669278,-0.6645698,-1.979758,-1.96774,5.49208,-13.09144,-2.530609,90.60314
L,-0.1706565,0.8330989,-0.09339105,-0.4619547,-2.114883,-1.00413,7.620421,-5.082088,36.24167,90.62973
L,-0.1838439,0.7828093,-0.1148058,-0.9068751,-3.458318,-1.472649,-30.59633,-92.38549,-32.21914,90.64427
L,-0.1898701,0.7611558,-0.1285084,-0.4034031,-1.449522,-0.9172775,33.70331,134.4724,37.17757,90.65921
L,-0.1909312,0.7528306,-0.1347211,-0.04170141,-0.3271973,-0.2441717,14.21558,44.10955,26.45437,90.68465
L,-0.1805965,0.7268118,-0.1323552,0.6803555,-1.71288,0.1557526,47.53463,-91.22259,26.32792,90.69984
L,-0.168325,0.7116383,-0.1241145,0.4624633,-0.5718287,0.3105589,-8.211494,43.00168,5.834034,90.72638
L,-0.1672886,0.723404,-0.1079001,0.03709711,0.4211262,0.580352,-15.2249,35.5403,9.656558,90.75432
L,-0.1765074,0.7225175,-0.095641,-0.3326921,-0.03199425,0.4424086,-13.34499,-16.35226,-4.978116,90.78203
L,-0.1830595,0.7245237,-0.09615463,-0.4247216,0.1300499,-0.03329489,-5.965622,10.50418,-30.8365,90.79745
L,-0.1867084,0.7304565,-0.09995618,-0.1375128,0.223584,-0.1432652,10.82376,3.524926,-4.144344,90.82399
L,-0.1983677,0.7628779,-0.1079489,-0.8017927,2.229555,-0.5496413,-45.68127,137.9468,-27.94571,90.83853
L,-0.2033059,0.7752532,-0.1119749,-0.3317569,0.8313966,-0.2704798,31.57792,-93.931,18.75462,90.85342
L,-0.2161006,0.7793488,-0.1115459,-0.5021046,0.1607246,0.01683693,-6.684971,-26.31926,11.2752,90.8789
L,-0.2348405,0.7821577,-0.1141582,-1.201107,0.1800351,-0.1674325,-44.80178,1.237685,-11.81054,90.8945
L,-0.2429559,0.782295,-0.1166552,-0.3102091,0.005247065,-0.09544767,34.05417,-6.681196,2.751587,90.92066
L,-0.2538359,0.783619,-0.120472,-0.7481985,0.09105293,-0.2624709,-30.1197,5.900706,-11.48587,90.9352
L,-0.2596902,0.784335,-0.1228404,-0.4136561,0.05058962,-0.1673539,23.63835,-2.859087,6.720853,90.94936
L,-0.2652169,0.7849717,-0.1251258,-0.3960626,0.04562346,-0.1637785,1.260807,-0.3558908,0.2562246,90.96331
L,-0.2721767,0.7814828,-0.1245594,-0.4821493,-0.2416961,0.03924419,-5.963828,-19.90462,14.06479,90.97775
L,-0.2787122,0.7791293,-0.1248176,-0.2461589,-0.08864494,-0.00972718,8.888433,5.764576,-1.844476,91.0043
L,-0.2752588,0.7670094,-0.1365306,0.2218884,-0.7787148,-0.7525692,30.07249,-44.33767,-47.72833,91.01986
L,-0.2711664,0.7695976,-0.1360375,0.1571633,0.09939706,0.01893781,-2.485686,33.72279,29.62876,91.0459
L,-0.2657952,0.7689511,-0.1362112,0.1904804,-0.02292597,-0.006160059,1.181531,-4.337966,-0.890051,91.0741
L,-0.2592406,0.7524624,-0.1381215,0.2308834,-0.5808145,-0.06729227,1.423194,-19.65159,-2.153378,91.10249
L,-0.2508373,0.740907,-0.1383636,0.2929376,-0.4028175,-0.008438954,2.163182,6.204902,2.051601,91.13117
L,-0.2455549,0.7365501,-0.1378733,0.1930218,-0.1592034,0.01791572,-3.651007,8.901865,0.9630219,91.15854
L,-0.2396255,0.7483423,-0.1318564,0.219789,0.4371133,0.2230335,0.9922029,22.10419,7.603281,91.18552
L,-0.2357145,0.7574034,-0.1282,0.1453035,0.3366373,0.1358435,-2.767278,-3.73288,-3.239277,91.21243
L,-0.2328648,0.7650968,-0.127108,0.1951492,0.5268499,0.07478204,3.413466,13.02589,-4.18153,91.22704
L,-0.2313121,0.7703216,-0.1270163,0.1062149,0.3574219,0.006272222,-6.083923,-11.59043,-4.686701,91.24165
L,-0.2321552,0.7698919,-0.1266831,-0.03152584,-0.01607079,0.01245988,-5.150915,-13.96703,0.2313919,91.26839
L,-0.2330832,0.7694931,-0.1261894,-0.06012594,-0.0258357,0.03198858,-1.853026,-0.6326773,1.265282,91.28383
L,-0.2336659,0.7693338,-0.1257859,-0.02228146,-0.006091835,0.01542502,1.44701,0.7549207,-0.6333194,91.30998
L,-0.2388573,0.7593395,-0.1309737,-0.1870378,-0.3600815,-0.1869062,-5.935936,-12.75375,-7.289708,91.33774
L,-0.2416116,0.7560607,-0.1324296,-0.148505,-0.1767823,-0.0785002,2.077567,9.882927,5.844917,91.35629
L,-0.2422636,0.7563323,-0.1320117,-0.02833456,0.01180423,0.01816031,5.222473,8.195762,4.200758,91.3793
L,-0.2431111,0.7517941,-0.1297572,-0.05545685,-0.2969686,0.1475297,-1.774825,-20.20543,8.465653,91.39458
L,-0.2436037,0.7491933,-0.1285056,-0.01867273,-0.09858029,0.04744094,1.394265,7.519709,-3.793762,91.42096
L,-0.2533616,0.7483585,-0.1239736,-0.6724418,-0.0575299,0.3123147,-45.05301,2.828894,18.25317,91.43547
