L/R,p_x,p_y,p_z,v_x,v_y,v_z,a_x,a_y,a_z,t
L,-0.06991252,1.352383,-0.0826219,0.3316543,-0.853301,-0.7432275,-31.57513,-69.34184,-55.42459,6.272652
L,-0.06311208,1.343786,-0.09015161,0.4746255,-0.5999984,-0.5255237,9.978447,17.67885,15.19429,6.28698
L,-0.06105282,1.342296,-0.08966522,0.1522771,-0.1102169,0.03596725,-23.83687,36.21813,41.52087,6.300503
L,-0.05651952,1.340672,-0.08977201,0.3441578,-0.1233076,-0.008107194,14.56715,-0.9938222,-3.346033,6.313675
L,-0.05036901,1.338982,-0.09025169,0.4198753,-0.1153483,-0.03274638,5.168982,0.5433563,-1.682035,6.328323
L,-0.04890371,1.336179,-0.09005988,0.1073856,-0.2053746,0.01405682,-22.90112,-6.597667,3.430019,6.341969
L,-0.04554885,1.333481,-0.09019362,0.2504149,-0.2013899,-0.009982515,10.67605,0.29743,-1.794353,6.355366
L,-0.04554369,1.331723,-0.0905719,0.0003667405,-0.1250169,-0.0268883,-17.77349,5.428608,-1.201668,6.369434
L,-0.04412387,1.329828,-0.09108496,0.09570514,-0.1276919,-0.03458322,6.426431,-0.1803093,-0.5186875,6.38427
L,-0.0412248,1.327568,-0.09178218,0.224711,-0.1751737,-0.05404243,9.999443,-3.680389,-1.508313,6.397171
L,-0.04389571,1.324578,-0.09233156,-0.1926168,-0.2156551,-0.03961969,-30.09628,-2.919381,1.040119,6.411037
L,-0.04512522,1.321423,-0.09301341,-0.08898609,-0.22837,-0.04934957,7.500323,-0.9202498,-0.7042046,6.424854
L,-0.04915981,1.323058,-0.09167054,-0.2867797,0.1162385,0.0954521,-14.05922,24.49486,10.29254,6.438923
L,-0.05197089,1.324209,-0.09056567,-0.201341,0.08246243,0.07913465,6.119463,-2.419177,-1.168722,6.452885
L,-0.05519774,1.327567,-0.08730342,-0.2338677,0.2433733,0.2364334,-2.357387,11.6621,11.40031,6.466682
L,-0.05686658,1.329787,-0.08494342,-0.1183966,0.1574848,0.1674317,8.192163,-6.093414,-4.895368,6.480778
L,-0.05750531,1.331117,-0.08335552,-0.04688922,0.09766172,0.1165667,5.249298,-4.391558,-3.733954,6.4944
L,-0.06024,1.332092,-0.08076062,-0.1949105,0.06943312,0.1849473,-10.55,-2.011952,4.873727,6.50843
L,-0.06195213,1.332755,-0.07870492,-0.1238477,0.04801324,0.1487,5.140364,-1.549418,-2.621973,6.522255
L,-0.06850886,1.334893,-0.07495644,-0.4651717,0.151683,0.2659385,-24.21544,7.354915,8.317555,6.53635
L,-0.07291529,1.336409,-0.0720491,-0.3118572,0.1072489,0.2057615,10.85056,-3.144744,-4.258917,6.55048
L,-0.07576806,1.337432,-0.06988402,-0.212152,0.07610816,0.1610112,7.414785,-2.315848,-3.327951,6.563927
L,-0.08002514,1.337068,-0.06960166,-0.3016132,-0.0258277,0.02000475,-6.338298,-7.222128,-9.990268,6.578041
L,-0.0832404,1.336864,-0.06912303,-0.2345185,-0.01485984,0.03491116,4.893844,0.799989,1.087264,6.591751
L,-0.08936939,1.337994,-0.06613562,-0.4476672,0.0825613,0.2182031,-15.56859,7.115733,13.38782,6.605442
L,-0.09412217,1.338892,-0.06361858,-0.3283041,0.06199769,0.1738677,8.245146,-1.420455,-3.062514,6.619919
L,-0.0978007,1.339591,-0.06154683,-0.2675651,0.05088096,0.1506925,4.417969,-0.808597,-1.685699,6.633667
L,-0.1060142,1.346425,-0.05230531,-0.600756,0.4998605,0.6759515,-24.37053,32.83965,38.41895,6.647339
L,-0.1124708,1.351562,-0.04508293,-0.4591852,0.3653181,0.5136467,10.06835,-9.568499,-11.54293,6.6614
L,-0.1288473,1.352613,-0.04609546,-1.162472,0.07460906,-0.07187293,-49.92213,-20.6357,-41.56254,6.675488
L,-0.1412341,1.353721,-0.04616792,-0.8759421,0.07831468,-0.005124121,20.26225,0.2620465,4.720205,6.689629
L,-0.1547411,1.364917,-0.036848,-1.022461,0.8475671,0.7055042,-11.09125,58.23128,53.79352,6.702839
L,-0.1658929,1.373647,-0.02932918,-0.7613007,0.5959554,0.5132849,17.82852,-17.17669,-13.12217,6.717487
L,-0.1756546,1.380653,-0.02307291,-0.6773342,0.4861038,0.4341036,5.826177,-7.622274,-5.494152,6.731899
L,-0.1941724,1.384296,-0.02579038,-1.475475,0.290302,-0.2165259,-63.59507,-15.60129,-51.84152,6.74445
L,-0.2092011,1.387869,-0.02679437,-1.058205,0.2515864,-0.07069258,29.38079,-2.726046,10.26842,6.758652
L,-0.2300291,1.395716,-0.01927126,-1.46222,0.5508754,0.5281569,-28.36369,21.01147,42.04199,6.772896
L,-0.2471647,1.402473,-0.01295102,-1.320396,0.5207047,0.4870112,10.92835,-2.324827,-3.170518,6.785873
L,-0.2624129,1.408474,-0.007487086,-1.077714,0.4241204,0.386179,17.15224,-6.82637,-7.126595,6.800022
L,-0.2764513,1.407007,-0.01379409,-1.011842,-0.1057448,-0.4545901,4.747852,-38.19108,-60.60011,6.813896
L,-0.2897359,1.407135,-0.01732169,-0.9633428,0.009275588,-0.255806,3.516965,8.340775,14.41496,6.827686
L,-0.3040689,1.406387,-0.01915172,-1.009216,-0.05268769,-0.1288559,-3.230044,-4.36296,8.938813,6.841888
L,-0.3176414,1.406818,-0.01986988,-0.9673609,0.03074021,-0.05118616,2.983186,5.9462,5.535795,6.855919
L,-0.3288029,1.398886,-0.02667116,-0.8100494,-0.5756852,-0.4936085,11.41701,-44.01184,-32.10918,6.869698
L,-0.3402839,1.393923,-0.03118162,-0.8355601,-0.3611709,-0.3282596,-1.856599,15.61178,12.03366,6.883438
L,-0.3519102,1.390768,-0.03429012,-0.8279701,-0.2247097,-0.2213731,0.5405248,9.718145,7.611967,6.89748
L,-0.3645814,1.390451,-0.03575435,-0.9088043,-0.02274282,-0.1050172,-5.797593,14.48547,8.345284,6.911423
L,-0.3770178,1.390368,-0.03688703,-0.8474461,-0.005629387,-0.07718347,4.181099,1.166151,1.896659,6.926098
L,-0.3854763,1.385839,-0.0400854,-0.6560235,-0.3512204,-0.2480576,14.84624,-26.80314,-13.25255,6.938992
L,-0.3950064,1.382646,-0.04254121,-0.6757485,-0.2264674,-0.1741343,-1.398643,8.845891,5.241695,6.953094
L,-0.4051079,1.38029,-0.04452877,-0.699986,-0.1632633,-0.1377289,-1.679545,4.379747,2.522722,6.967525
L,-0.4153869,1.376769,-0.04689349,-0.77165,-0.2643184,-0.1775193,-5.379806,-7.586198,-2.987064,6.980846
L,-0.4259684,1.37404,-0.04889392,-0.7547959,-0.1946599,-0.1426942,1.202228,4.968865,2.484132,6.994865
L,-0.4314537,1.36515,-0.0565706,-0.3929843,-0.6368544,-0.5499848,25.92149,-31.68041,-29.17977,7.008823
L,-0.4385639,1.35846,-0.0624435,-0.5184653,-0.4878912,-0.4282461,-9.149957,10.86225,8.877069,7.022537
L,-0.452568,1.357536,-0.06027424,-0.9797463,-0.064585,0.1517633,-32.27169,29.61494,40.57806,7.036831
L,-0.46542,1.356221,-0.05928054,-0.9549497,-0.09773597,0.07383566,1.842483,-2.463245,-5.790327,7.050289
L,-0.4776746,1.354663,-0.05905102,-0.8876718,-0.1128765,0.01662585,4.873303,-1.09671,-4.14402,7.064095
L,-0.4849547,1.349119,-0.06667411,-0.5113692,-0.3894192,-0.5354627,26.43234,-19.42498,-38.77993,7.078331
L,-0.4933618,1.344554,-0.07251585,-0.6220342,-0.3377523,-0.4322266,-8.188025,3.8228,7.638361,7.091846
L,-0.5108811,1.345616,-0.06815962,-1.266571,0.07674607,0.3149368,-46.59719,29.96642,54.01666,7.105679
L,-0.5261675,1.345701,-0.06555204,-1.082159,0.006017081,0.1845964,13.05495,-5.00707,-9.2271,7.119804
L,-0.540361,1.345154,-0.06410152,-1.001813,-0.03857869,0.1023813,5.671008,-3.147688,-5.802962,7.133972
L,-0.5482695,1.336446,-0.06501859,-0.5722209,-0.6300372,-0.0663545,31.08338,-42.79528,-12.20896,7.147793
L,-0.5574194,1.329717,-0.06593069,-0.6480934,-0.4766617,-0.06460458,-5.374096,10.86368,0.1239477,7.161911
L,-0.5619273,1.325582,-0.07625594,-0.329633,-0.3023187,-0.7550079,23.2866,12.74839,-50.48398,7.175587
L,-0.5683615,1.321791,-0.08388783,-0.4570926,-0.2693343,-0.5421827,-9.054953,2.343265,15.11947,7.189663
L,-0.5635664,1.310668,-0.09586046,0.3612024,-0.8379131,-0.9018829,61.64113,-42.83031,-27.09576,7.202938
L,-0.5627614,1.301826,-0.1051198,0.05665268,-0.6222148,-0.6516201,-21.43245,15.1796,17.61205,7.217148
L,-0.5645475,1.29432,-0.112788,-0.1271946,-0.5345694,-0.5460897,-13.09276,6.241706,7.515396,7.23119
L,-0.5680379,1.289513,-0.1146251,-0.2585476,-0.3560416,-0.1360791,-9.729702,13.22407,30.37067,7.24469
L,-0.5671461,1.284689,-0.1156414,0.06337676,-0.3428097,-0.07221957,22.87626,0.9402722,4.537923,7.258762
L,-0.5682145,1.279866,-0.1175121,-0.07322304,-0.3305801,-0.1282077,-9.361783,0.8381516,-3.837113,7.273354
L,-0.5705346,1.275043,-0.1199209,-0.1775821,-0.3691332,-0.1843721,-7.987476,-2.950796,-4.298735,7.286419
L,-0.5736299,1.270218,-0.1226642,-0.2177061,-0.3393648,-0.1929511,-2.822179,2.093807,-0.6034166,7.300636
L,-0.5714008,1.270679,-0.1243753,0.1617741,0.03349945,-0.1241813,27.5411,27.06094,4.991028,7.314415
L,-0.5650673,1.266748,-0.1263909,0.4588991,-0.2848518,-0.1460433,21.52834,-23.0663,-1.584022,7.328217
L,-0.5609604,1.262335,-0.1288812,0.2849681,-0.3062136,-0.1727962,-12.06855,-1.482233,-1.856304,7.342628
L,-0.5588015,1.257974,-0.1314896,0.1556869,-0.3145031,-0.1881115,-9.323324,-0.5978099,-1.104481,7.356495
L,-0.5578458,1.253729,-0.1341162,0.06584264,-0.2924606,-0.1809584,-6.189785,1.51861,0.4928035,7.37101
L,-0.5643568,1.249992,-0.133652,-0.5036331,-0.2890141,0.03590661,-44.04976,0.2665909,16.77482,7.383938
L,-0.5770769,1.249463,-0.1340221,-0.8558738,-0.03562949,-0.02489733,-23.70067,17.04909,-4.091219,7.3988
L,-0.5866579,1.247934,-0.1350175,-0.7567415,-0.120763,-0.07862284,7.829754,-6.724087,-4.243392,7.411461
L,-0.5915105,1.244363,-0.1363079,-0.348797,-0.2567007,-0.09274854,29.32279,-9.771113,-1.015346,7.425373
L,-0.5960405,1.240767,-0.137863,-0.3265994,-0.2592564,-0.1121178,1.60037,-0.1842555,-1.396459,7.439243
L,-0.6003511,1.237155,-0.1395832,-0.3079019,-0.25797,-0.1228766,1.335544,0.09188309,-0.7684909,7.453243
L,-0.5987356,1.232027,-0.1434045,0.1096015,-0.3479151,-0.259246,28.32453,-6.102108,-9.251662,7.467983
L,-0.5984762,1.227113,-0.146898,0.01953013,-0.3700625,-0.2630855,-6.78301,-1.667858,-0.2891455,7.481262
L,-0.6020345,1.22765,-0.145318,-0.2567523,0.03876789,0.1140049,-19.93553,29.49971,27.20947,7.495121
L,-0.6061599,1.227398,-0.1442134,-0.2883875,-0.01760833,0.07721771,-2.211458,-3.940984,-2.571609,7.509426
L,-0.6104735,1.222584,-0.146467,-0.3285199,-0.3666382,-0.1716333,-3.056501,-26.58224,-18.95258,7.522556
L,-0.6147121,1.217899,-0.1487318,-0.3001418,-0.3317463,-0.1603705,2.009496,2.470744,0.7975366,7.536678
L,-0.6134365,1.219257,-0.1480291,0.09211863,0.09806301,0.05074251,28.32747,31.0391,15.24573,7.550526
L,-0.6144964,1.218858,-0.148289,-0.07819976,-0.02947333,-0.01917284,-12.56627,-9.409762,-5.158426,7.564079
L,-0.6178855,1.217254,-0.1492645,-0.235664,-0.1115136,-0.06782991,-10.94915,-5.704605,-3.383331,7.578461
L,-0.6198916,1.213116,-0.1504265,-0.1478007,-0.3049027,-0.08561802,6.47353,-14.24839,-1.310581,7.592033
L,-0.6222017,1.208873,-0.1517426,-0.1668259,-0.3063963,-0.09504347,-1.373924,-0.1078663,-0.6806684,7.605881
L,-0.6245643,1.204903,-0.1530721,-0.1697762,-0.285259,-0.09553822,-0.2120083,1.518919,-0.03555244,7.619797
L,-0.6234149,1.201877,-0.1525389,0.08056066,-0.2120989,0.03737571,17.54661,5.127937,9.3162,7.634064
L,-0.6229041,1.198895,-0.1523347,0.03587095,-0.2094495,0.01433791,-3.138264,0.1860518,-1.617793,7.648304
L,-0.6228297,1.19856,-0.1519369,0.005509776,-0.02473002,0.02944355,-2.247035,13.67112,1.117971,7.661816
L,-0.6229226,1.198091,-0.1517319,-0.006580058,-0.03325061,0.01451601,-0.8560987,-0.6033549,-1.057041,7.675938
L,-0.6221604,1.196802,-0.1513618,0.05578239,-0.0942909,0.02708639,4.563914,-4.467154,0.9199464,7.689602
L,-0.6214679,1.195026,-0.1510392,0.05165944,-0.1324968,0.02406779,-0.3075716,-2.850156,-0.2251869,7.703007
L,-0.6209478,1.192951,-0.1508108,0.03440418,-0.1372776,0.01510752,-1.141399,-0.3162417,-0.592703,7.718124
L,-0.6227645,1.191097,-0.1493284,-0.1385253,-0.1413976,0.1130313,-13.1857,-0.3141441,7.466587,7.731239
L,-0.6246909,1.188929,-0.1479426,-0.1412544,-0.1589073,0.1016171,-0.2001136,-1.283936,-0.8369651,7.744877
L,-0.6247789,1.188069,-0.1482612,-0.005952573,-0.05817159,-0.02154735,9.148454,6.811265,-8.327787,7.759666
L,-0.6249337,1.187185,-0.1485424,-0.01006901,-0.05752171,-0.01828959,-0.2677668,0.04227328,0.2119113,7.77504
L,-0.625174,1.186118,-0.1488351,-0.01852482,-0.08225184,-0.02256664,-0.6519523,-1.906722,-0.3297655,7.78801
L,-0.6251571,1.18618,-0.148869,0.001267495,0.004668309,-0.002540569,1.481987,6.508311,1.49949,7.801365
L,-0.625162,1.186197,-0.1489081,-0.0003663489,0.001262359,-0.00289548,-0.1209894,-0.2522173,-0.02628189,7.814869
L,-0.6253638,1.185924,-0.1491017,-0.01481945,-0.02005113,-0.01421639,-1.061584,-1.565482,-0.8315235,7.828484
L,-0.6258326,1.185247,-0.1495171,-0.03261428,-0.0471321,-0.02890397,-1.238006,-1.884053,-1.021832,7.842857
L,-0.6271519,1.183478,-0.1503591,-0.09530432,-0.12779,-0.06082297,-4.52847,-5.826395,-2.305697,7.856701
L,-0.6285995,1.181473,-0.1512506,-0.1097727,-0.1520104,-0.06760287,-1.097139,-1.83663,-0.5141193,7.869888
L,-0.6299757,1.179512,-0.1520709,-0.1037577,-0.1479005,-0.06183941,0.453494,0.3098621,0.434529,7.883152
L,-0.6320661,1.179713,-0.1541177,-0.1434139,0.01385436,-0.1404287,-2.720654,11.09737,-5.391708,7.897728
L,-0.6340402,1.179709,-0.1559915,-0.1426406,-0.0002928611,-0.1353912,0.0558751,-1.022218,0.3639908,7.911568
L,-0.6365321,1.178754,-0.161329,-0.1847382,-0.07085159,-0.3956967,-3.120941,-5.230925,-19.29795,7.925056
L,-0.6387211,1.177777,-0.1657238,-0.1382385,-0.06167189,-0.2775423,2.93655,0.579717,7.461689,7.940891
L,-0.6405479,1.176864,-0.1691796,-0.135199,-0.06758188,-0.2557667,0.2249524,-0.4373994,1.611614,7.954403
L,-0.6418031,1.175262,-0.1723068,-0.09469424,-0.1208813,-0.2359015,3.055565,-4.020755,1.498575,7.967659
L,-0.6430011,1.173867,-0.1750138,-0.09045129,-0.1052887,-0.2043851,0.320353,1.177274,2.379565,7.980904
L,-0.6449355,1.172958,-0.1763403,-0.1462208,-0.06869053,-0.1002717,-4.215584,2.766436,7.869869,7.994133
L,-0.6467161,1.172051,-0.1777446,-0.1247328,-0.06355225,-0.09837653,1.505334,0.3599601,0.1327634,8.008408
L,-0.6484436,1.171114,-0.1792513,-0.1238717,-0.06718408,-0.1080352,0.06173873,-0.2604115,-0.6925468,8.022354
L,-0.6528693,1.163978,-0.1844743,-0.3219123,-0.5190934,-0.3799067,-14.40487,-32.87051,-19.77511,8.036102
L,-0.6564412,1.158561,-0.1887201,-0.2502213,-0.3794929,-0.2974325,5.022277,9.779645,5.77769,8.050377
L,-0.6566456,1.15452,-0.1907951,-0.01465511,-0.2896329,-0.1487473,16.88605,6.441418,10.65817,8.064327
L,-0.6572019,1.151389,-0.1926991,-0.03991345,-0.2246511,-0.1365905,-1.812075,4.661903,0.8721489,8.078266
L,-0.6566643,1.15062,-0.1964212,0.03941205,-0.05638283,-0.2728596,5.815073,12.33515,-9.989414,8.091908
L,-0.6565406,1.149533,-0.1998915,0.008802578,-0.07728121,-0.2468708,-2.177501,-1.486671,1.8488,8.105965
L,-0.656713,1.148214,-0.2031995,-0.01216446,-0.09306041,-0.2333564,-1.479113,-1.113139,0.9533668,8.12014
L,-0.6566315,1.148306,-0.2027676,0.005457173,0.006163771,0.02892461,1.180226,6.645637,17.56653,8.135071
L,-0.6565842,1.148338,-0.2023956,0.003060249,0.002088986,0.02405321,-0.1549924,-0.263488,-0.3149997,8.150536
L,-0.658174,1.148327,-0.2017032,-0.06310569,-0.0004637341,0.02748571,-2.626439,-0.1013295,0.1362521,8.175728
L,-0.6653536,1.144136,-0.2015331,-0.5071662,-0.296054,0.01201453,-31.36831,-20.88041,-1.09288,8.189884
L,-0.6700712,1.139964,-0.2024976,-0.3739605,-0.3306717,-0.07645832,10.55914,-2.744125,-7.013193,8.202499
L,-0.6737087,1.136649,-0.203568,-0.2577196,-0.2348649,-0.07583298,8.235638,6.787887,0.04430532,8.216614
L,-0.6715947,1.13124,-0.2055023,0.1506763,-0.3855441,-0.1378626,29.10782,-10.73944,-4.421069,8.230644
L,-0.6703255,1.126381,-0.2074152,0.09393527,-0.3596044,-0.1415768,-4.199415,1.919804,-0.2748855,8.244156
L,-0.6701815,1.1243,-0.2066877,0.009834344,-0.1421846,0.04970517,-5.745779,14.85413,13.06839,8.258793
L,-0.6702899,1.122296,-0.2063828,-0.006306894,-0.1165977,0.01774638,-0.9394602,1.489221,-1.860081,8.275974
L,-0.6705597,1.120193,-0.2063355,-0.01108689,-0.08642241,0.001940267,-0.1964025,1.239856,-0.6494478,8.300312
L,-0.6761292,1.116305,-0.2047479,-0.3880956,-0.2709413,0.1106272,-26.27075,-12.85766,7.573535,8.314663
L,-0.6797783,1.117337,-0.2052364,-0.2740912,0.07752507,-0.03669077,8.563203,26.17432,-11.06548,8.327976
L,-0.683062,1.117987,-0.2058604,-0.2260537,0.04474954,-0.04295747,3.306915,-2.256279,-0.4314016,8.342503
L,-0.6860471,1.118163,-0.2064957,-0.2208045,0.01305023,-0.04699073,0.3882729,-2.344748,-0.2983343,8.356022
L,-0.6926571,1.116703,-0.2035833,-0.4926784,-0.1088374,0.2170773,-20.26446,-9.08505,19.68264,8.369438
L,-0.6981694,1.115216,-0.2014695,-0.3963333,-0.1069665,0.1519859,6.927125,0.1345155,-4.680011,8.383347
L,-0.7008813,1.118249,-0.2035784,-0.1926575,0.2154895,-0.1498264,14.46948,22.90784,-21.44127,8.397423
L,-0.7035303,1.120348,-0.2052367,-0.1892673,0.1499642,-0.1184811,0.2422226,-4.681672,2.239572,8.411419
L,-0.7061235,1.121794,-0.2065734,-0.1805569,0.1007138,-0.09306939,0.6064751,-3.429137,1.769327,8.425781
L,-0.7057612,1.121329,-0.2060462,0.02656163,-0.03412507,0.03865068,15.18314,-9.884564,9.655935,8.439423
L,-0.7047287,1.119496,-0.204125,0.0726831,-0.1290363,0.1352334,3.246635,-6.681099,6.798763,8.453629
L,-0.7021322,1.117244,-0.202795,0.1956989,-0.1697455,0.1002484,9.27195,-3.068338,-2.636892,8.466896
L,-0.7002569,1.115236,-0.2017185,0.1375087,-0.1472378,0.07893466,-4.266907,1.650428,-1.562875,8.480534
L,-0.7001994,1.115576,-0.2004528,0.004111842,0.02432165,0.09048077,-9.536186,12.26432,0.8254001,8.494522
L,-0.7003075,1.115789,-0.1994835,-0.007808195,0.01541839,0.07000259,-0.8608172,-0.6429579,-1.478852,8.508369
L,-0.7005238,1.115934,-0.1986018,-0.01433675,0.009602617,0.05845643,-0.4328328,-0.3855765,-0.7654921,8.523453
L,-0.7012468,1.116284,-0.1982715,-0.02643393,0.01279637,0.01207342,-0.4422877,0.1167677,-1.69582,8.550804
L,-0.7027562,1.116419,-0.1972967,-0.1125987,0.0100402,0.0727225,-6.427883,-0.2056105,4.524415,8.564209
L,-0.7037955,1.116441,-0.1966789,-0.07505596,0.001627066,0.04461841,2.711187,-0.6075624,-2.029564,8.578056
L,-0.7048357,1.116425,-0.1960993,-0.07011362,-0.001108897,0.03906652,0.3331457,-0.1844218,-0.3742339,8.592892
L,-0.706928,1.116886,-0.1951654,-0.15529,0.03424936,0.06931603,-6.321767,2.624279,2.24511,8.606365
L,-0.7090276,1.117289,-0.1942467,-0.1573488,0.03016903,0.06884403,-0.1542902,-0.3057849,-0.03537233,8.619709
L,-0.7093406,1.115852,-0.194674,-0.01113618,-0.05110938,-0.01519881,5.201354,-2.891389,-2.989731,8.64782
L,-0.7130502,1.109154,-0.1933105,-0.2805693,-0.5065818,0.1031268,-20.37804,-34.44875,8.949322,8.661041
L,-0.7149918,1.106063,-0.1925655,-0.1385326,-0.2205957,0.05315116,10.13448,20.40542,-3.565818,8.675056
L,-0.7165772,1.103696,-0.1919607,-0.112418,-0.1678134,0.04288951,1.851713,3.742647,-0.7276252,8.689159
L,-0.7171513,1.097392,-0.1924907,-0.04158607,-0.4566438,-0.03839329,5.130745,-20.92156,-5.887758,8.702965
L,-0.7178819,1.092231,-0.192794,-0.0519999,-0.3673211,-0.02159097,-0.7412221,6.357695,1.195935,8.717014
L,-0.7206239,1.093147,-0.1929398,-0.1942127,0.06488956,-0.01032555,-10.07302,30.61374,0.7979364,8.731133
L,-0.7232256,1.093635,-0.1930194,-0.1955926,0.03664504,-0.00598092,-0.1037324,-2.123353,0.3266181,8.744434
L,-0.7258162,1.093774,-0.1930491,-0.1811966,0.009755203,-0.002079234,1.006884,-1.880739,0.2728932,8.758732
L,-0.7253615,1.093706,-0.1939929,0.03291995,-0.004919221,-0.06832755,15.50107,-1.062362,-4.796078,8.772545
L,-0.7249337,1.093489,-0.1951287,0.03113288,-0.01580719,-0.08266024,-0.1300582,-0.7923975,-1.043095,8.786285
L,-0.7230738,1.093374,-0.1958406,0.1272386,-0.007836965,-0.04870274,6.574512,0.5452366,2.323005,8.800903
L,-0.7211595,1.093092,-0.1966096,0.1441207,-0.02128805,-0.05789036,1.270977,-1.012671,-0.6916937,8.814186
L,-0.720309,1.09194,-0.1968097,0.06108305,-0.08273973,-0.01437072,-5.963784,-4.413476,3.125592,8.82811
L,-0.7196489,1.090797,-0.196981,0.04655132,-0.08056732,-0.01208447,-1.02486,0.1532102,0.1612394,8.842289
L,-0.7191121,1.089636,-0.1971376,0.03884039,-0.08402912,-0.01133168,-0.5579277,-0.2504803,0.05446816,8.85611
L,-0.7190315,1.089428,-0.197459,0.005718733,-0.01473674,-0.02280197,-2.350472,4.917321,-0.8139865,8.870201
L,-0.7189951,1.089226,-0.1977037,0.002715266,-0.0151095,-0.01824917,-0.2239309,-0.02779231,0.3394453,8.883614
L,-0.7188417,1.088644,-0.1980984,0.01035629,-0.03924362,-0.02665246,0.5159838,-1.629731,-0.5674583,8.898422
L,-0.7186892,1.087898,-0.1985602,0.01067674,-0.05224466,-0.03232748,0.02243056,-0.9100517,-0.3972422,8.912708
L,-0.7185543,1.087041,-0.1990506,0.01009849,-0.06409685,-0.03669845,-0.04327276,-0.8869482,-0.3270983,8.926071
L,-0.719869,1.084185,-0.2011096,-0.1009834,-0.2193909,-0.1581453,-8.53192,-11.92775,-9.328031,8.939091
L,-0.7211679,1.08134,-0.2030896,-0.09031416,-0.1978034,-0.1376761,0.7418756,1.501073,1.423308,8.953472
L,-0.7218579,1.080103,-0.2058649,-0.05111349,-0.09168374,-0.2055743,2.903708,7.86059,-5.029411,8.966972
L,-0.7224662,1.078959,-0.2081234,-0.04192133,-0.0787822,-0.1556421,0.6334563,0.88908,3.440963,8.981483
L,-0.7229446,1.079934,-0.2080766,-0.03528155,0.07185566,0.003457812,0.4897521,11.11109,11.73525,8.995041
L,-0.7235209,1.080965,-0.2080752,-0.04090248,0.07318456,9.305631E-05,-0.398888,0.09430517,-0.2387792,9.009132
L,-0.7242416,1.082087,-0.2081457,-0.05227501,0.08139354,-0.005113577,-0.8249143,0.5954443,-0.3776668,9.022919
L,-0.7286078,1.081632,-0.2086269,-0.3136647,-0.03271444,-0.03456426,-18.77822,-8.197513,-2.115736,9.036839
L,-0.732943,1.081072,-0.2092042,-0.312041,-0.04026805,-0.04155727,0.1168743,-0.5436941,-0.5033426,9.050732
L,-0.7371391,1.06744,-0.2210873,-0.2829178,-0.9191583,-0.8012042,1.963596,-59.25818,-51.21833,9.065563
L,-0.7404779,1.057535,-0.2297819,-0.2565917,-0.7612229,-0.6681966,2.023225,12.13773,10.22197,9.078575
L,-0.7432899,1.049709,-0.2366568,-0.2085308,-0.5803041,-0.5098248,3.564044,13.41635,11.74434,9.09206
L,-0.7423096,1.051506,-0.2330759,0.07071237,0.1296092,0.2583113,20.14362,51.21066,55.41064,9.105923
L,-0.7416353,1.052673,-0.2302253,0.04894276,0.08465704,0.2068852,-1.579948,-3.262444,-3.732288,9.119701
L,-0.7413093,1.057012,-0.2242606,0.02332236,0.3104531,0.4267514,-1.833033,16.15477,15.73051,9.133678
L,-0.7413831,1.059841,-0.2200128,-0.005296682,0.2029155,0.3046587,-2.052616,-7.71281,-8.75674,9.147621
L,-0.7416859,1.061304,-0.217475,-0.02122894,0.1025675,0.1779303,-1.117022,-7.03547,-8.885019,9.161884
L,-0.7364386,1.059892,-0.2142337,0.3764496,-0.1013017,0.2325341,28.53012,-14.62591,3.917371,9.175823
L,-0.7323846,1.058479,-0.2117041,0.2960263,-0.1031511,0.1847112,-5.872561,-0.1350485,-3.492058,9.189518
L,-0.7319829,1.057654,-0.2116044,0.02780895,-0.05714451,0.006904789,-18.56656,3.184673,-12.30813,9.203964
L,-0.731765,1.057046,-0.2115384,0.01647678,-0.04596914,0.00499351,-0.8568389,0.8449832,-0.1445141,9.21719
L,-0.7316507,1.056812,-0.2114722,0.00814147,-0.0166395,0.004709573,-0.5936027,2.088723,-0.02022073,9.231232
L,-0.7315525,1.056569,-0.2114075,0.007273707,-0.01802749,0.004799454,-0.0642959,-0.1028413,0.006659629,9.244728
L,-0.7314404,1.05625,-0.2113262,0.007892219,-0.02243052,0.005716719,0.04353901,-0.3099431,0.06456916,9.258934
L,-0.7308677,1.054718,-0.2105601,0.04073524,-0.1089637,0.05450517,2.336391,-6.155809,3.470719,9.272991
L,-0.7302069,1.052867,-0.209664,0.04739654,-0.1328061,0.06426983,0.4777619,-1.710024,0.7003412,9.286934
L,-0.7285498,1.052148,-0.2088407,0.114827,-0.04978688,0.05705004,4.672613,5.752839,-0.5002974,9.301365
L,-0.7270302,1.051396,-0.2080696,0.1182777,-0.05855663,0.0600122,0.2685808,-0.682583,0.230556,9.314213
L,-0.7256659,1.050632,-0.2073587,0.09726425,-0.05449415,0.0506867,-1.498112,0.2896261,-0.664842,9.328239
L,-0.7257081,1.049337,-0.2063519,-0.002991301,-0.0919053,0.07146544,-7.116542,-2.655593,1.474958,9.342327
L,-0.7256986,1.048035,-0.2053696,0.0006823521,-0.09433734,0.07117408,0.2661764,-0.1762153,-0.02111081,9.356129
L,-0.724304,1.049736,-0.2024211,0.09953971,0.1214436,0.2104323,7.055503,15.40041,9.938938,9.37014
L,-0.7227738,1.051389,-0.1992654,0.1094475,0.1182043,0.2257205,0.7086662,-0.2316987,1.093506,9.384121
